index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction
6631,41.0,6.0,2019-10-04 07:00:00,1.3113813,5.0491896,332.77557
6632,41.0,6.0,2019-10-04 08:00:00,1.3071179,4.9743924,329.92694
6633,41.0,6.0,2019-10-04 09:00:00,1.3187234,4.910155,327.12775
6634,41.0,6.0,2019-10-04 10:00:00,1.339211,4.8662825,324.22424
6635,41.0,6.0,2019-10-04 11:00:00,1.3441849,4.854089,322.2648
6636,41.0,6.0,2019-10-04 12:00:00,1.328079,4.8583627,321.04633
6637,41.0,6.0,2019-10-04 13:00:00,1.3010783,4.8529572,320.15717
6638,41.0,6.0,2019-10-04 14:00:00,1.2638931,4.835735,318.9826
6639,41.0,6.0,2019-10-04 15:00:00,1.2244577,4.791988,316.82556
6640,41.0,6.0,2019-10-04 16:00:00,1.1962726,4.7070084,313.10425
6641,41.0,6.0,2019-10-04 17:00:00,1.1737721,4.6216516,308.9768
6642,41.0,6.0,2019-10-04 18:00:00,1.1364684,4.5706134,305.90314
6643,41.0,6.0,2019-10-04 19:00:00,1.0856643,4.540946,303.73514
6644,41.0,6.0,2019-10-04 20:00:00,1.0401893,4.5031075,301.68787
6645,41.0,6.0,2019-10-04 21:00:00,0.9999249,4.461372,299.69
6646,41.0,6.0,2019-10-04 22:00:00,0.95445013,4.434973,298.8667
6647,41.0,6.0,2019-10-04 23:00:00,0.9298177,4.3823004,298.22452
6648,41.0,6.0,2019-10-05 00:00:00,0.92579126,4.342828,299.4485
6649,41.0,6.0,2019-10-05 01:00:00,0.9648714,4.333274,303.49362
6650,41.0,6.0,2019-10-05 02:00:00,1.0572424,4.4040484,310.08002
6651,41.0,6.0,2019-10-05 03:00:00,1.1808774,4.5726247,315.9803
6652,41.0,6.0,2019-10-05 04:00:00,1.329145,4.8014164,320.46454
6653,41.0,6.0,2019-10-05 05:00:00,1.5031104,5.059498,324.23523
6654,41.0,6.0,2019-10-05 06:00:00,1.7009976,5.320848,327.07288
6655,41.0,6.0,2019-10-05 07:00:00,1.8863318,5.5925064,329.12012
6656,41.0,6.0,2019-10-05 08:00:00,2.032349,5.8343716,330.22333
6657,41.0,6.0,2019-10-05 09:00:00,2.1457996,6.0224333,330.6624
6658,41.0,6.0,2019-10-05 10:00:00,2.2430263,6.165868,330.55817
6659,41.0,6.0,2019-10-05 11:00:00,2.2767773,6.2889376,330.34958
6660,41.0,6.0,2019-10-05 12:00:00,2.244092,6.37354,329.67447
6661,41.0,6.0,2019-10-05 13:00:00,2.1919851,6.406099,328.6975
6662,41.0,6.0,2019-10-05 14:00:00,2.1494708,6.387368,327.56134
6663,41.0,6.0,2019-10-05 15:00:00,2.1055355,6.3512893,326.67218
6664,41.0,6.0,2019-10-05 16:00:00,2.0569816,6.2988687,325.84888
6665,41.0,6.0,2019-10-05 17:00:00,2.012217,6.229351,324.99268
6666,41.0,6.0,2019-10-05 18:00:00,1.9719527,6.1468854,324.04312
6667,41.0,6.0,2019-10-05 19:00:00,2.1622608,6.3355756,323.01126
6668,41.0,6.0,2019-10-05 20:00:00,2.119628,6.2404137,322.29773
6669,41.0,6.0,2019-10-05 21:00:00,2.0843375,6.157445,321.86963
6670,41.0,6.0,2019-10-05 22:00:00,2.0585208,6.085162,321.41406
6671,41.0,6.0,2019-10-05 23:00:00,2.052126,6.0273356,321.3043
6672,41.0,6.0,2019-10-06 00:00:00,2.05935,5.9959083,321.60617
6673,41.0,6.0,2019-10-06 01:00:00,2.0793636,5.990754,322.00134
6674,41.0,6.0,2019-10-06 02:00:00,2.1199832,6.0062165,322.47888
6675,41.0,6.0,2019-10-06 03:00:00,2.174932,6.0391526,323.16495
6676,41.0,6.0,2019-10-06 04:00:00,2.2285786,6.0891848,324.1419
6677,41.0,6.0,2019-10-06 05:00:00,2.2931197,6.1387143,325.20673
6678,41.0,6.0,2019-10-06 06:00:00,2.3377657,6.2021976,326.277
6679,41.0,6.0,2019-10-06 07:00:00,2.3256865,6.2538643,327.17712
6680,41.0,6.0,2019-10-06 08:00:00,2.2990408,6.268447,327.70953
6681,41.0,6.0,2019-10-06 09:00:00,2.272869,6.25223,327.78088
6682,41.0,6.0,2019-10-06 10:00:00,2.229289,6.219797,327.40765
6683,41.0,6.0,2019-10-06 11:00:00,2.1724453,6.182713,327.15518
6684,41.0,6.0,2019-10-06 12:00:00,2.0997326,6.1379604,326.82037
6685,41.0,6.0,2019-10-06 13:00:00,2.010559,6.087802,326.2276
6686,41.0,6.0,2019-10-06 14:00:00,1.969821,5.9944,325.3055
6687,41.0,6.0,2019-10-06 15:00:00,1.9704132,5.90942,324.828
6688,41.0,6.0,2019-10-06 16:00:00,1.959755,5.8660502,324.59198
6689,41.0,6.0,2019-10-06 17:00:00,1.9429388,5.83676,324.18582
6690,41.0,6.0,2019-10-06 18:00:00,1.9405701,5.8033214,323.33508
6691,41.0,6.0,2019-10-06 19:00:00,1.9646103,5.7612085,322.33615
6692,41.0,6.0,2019-10-06 20:00:00,1.9890058,5.7418494,321.70496
6693,41.0,6.0,2019-10-06 21:00:00,2.042297,5.733427,321.33173
6694,41.0,6.0,2019-10-06 22:00:00,2.190446,5.7633457,321.46893
6695,41.0,6.0,2019-10-06 23:00:00,2.4663746,5.865422,321.7763
6696,41.0,6.0,2019-10-07 00:00:00,2.793226,6.071963,322.10565
6697,41.0,6.0,2019-10-07 01:00:00,3.0374172,6.3515406,322.44592
6698,41.0,6.0,2019-10-07 02:00:00,3.2727265,6.6550035,322.97284
6699,41.0,6.0,2019-10-07 03:00:00,3.6399608,6.993414,324.6963
6700,41.0,6.0,2019-10-07 04:00:00,4.129172,7.3684053,326.7161
6701,41.0,6.0,2019-10-07 05:00:00,4.6167254,7.750185,326.93015
6702,41.0,6.0,2019-10-07 06:00:00,5.1360164,8.121029,326.4746
6703,41.0,6.0,2019-10-07 07:00:00,5.645123,8.45265,326.524
6704,41.0,6.0,2019-10-07 08:00:00,5.9653425,8.701555,328.21997
6705,41.0,6.0,2019-10-07 09:00:00,5.9086175,8.854418,329.5592
6706,41.0,6.0,2019-10-07 10:00:00,5.7415204,8.886349,329.8062
6707,41.0,6.0,2019-10-07 11:00:00,5.523856,8.845744,330.02026
6708,41.0,6.0,2019-10-07 12:00:00,5.294942,8.757622,330.3441
6709,41.0,6.0,2019-10-07 13:00:00,5.0543036,8.643728,330.8765
6710,41.0,6.0,2019-10-07 14:00:00,4.812718,8.5229225,331.37598
6711,41.0,6.0,2019-10-07 15:00:00,4.558579,8.3930645,332.14435
6712,41.0,6.0,2019-10-07 16:00:00,4.2716365,8.258052,333.0994
6713,41.0,6.0,2019-10-07 17:00:00,3.984339,8.097898,334.38373
6714,41.0,6.0,2019-10-07 18:00:00,3.716818,7.926933,335.9041
6715,41.0,6.0,2019-10-07 19:00:00,3.4733377,7.7530766,337.65497
6716,41.0,6.0,2019-10-07 20:00:00,3.2419362,7.578843,339.63635
6717,41.0,6.0,2019-10-07 21:00:00,3.0162191,7.4175577,341.6452
6718,41.0,6.0,2019-10-07 22:00:00,2.8231874,7.2516212,342.98444
6719,41.0,6.0,2019-10-07 23:00:00,2.6708937,7.0679593,344.08765
6720,41.0,6.0,2019-10-08 00:00:00,2.5268896,6.90064,344.889
6721,41.0,6.0,2019-10-08 01:00:00,2.3744774,6.7668853,345.50922
6722,41.0,6.0,2019-10-08 02:00:00,2.232368,6.632753,346.11847
6723,41.0,6.0,2019-10-08 03:00:00,2.0793636,6.532688,346.7661
6724,41.0,6.0,2019-10-08 04:00:00,1.9207933,6.469582,347.28204
6725,41.0,6.0,2019-10-08 05:00:00,1.7732365,6.411253,347.6004
6726,41.0,6.0,2019-10-08 06:00:00,1.6396537,6.3490267,347.79248
6727,41.0,6.0,2019-10-08 07:00:00,1.5172029,6.288686,347.90778
6728,41.0,6.0,2019-10-08 08:00:00,1.4065945,6.222814,347.97913
6729,41.0,6.0,2019-10-08 09:00:00,1.3079469,6.140097,348.05597
6730,41.0,6.0,2019-10-08 10:00:00,1.2204313,6.0322385,347.84192
6731,41.0,6.0,2019-10-08 11:00:00,1.1420343,5.9089174,347.62238
6732,41.0,6.0,2019-10-08 12:00:00,1.0690849,5.7858477,347.47418
6733,41.0,6.0,2019-10-08 13:00:00,0.99826694,5.6882973,347.72662
6734,41.0,6.0,2019-10-08 14:00:00,0.9325416,5.589992,348.06696
6735,41.0,6.0,2019-10-08 15:00:00,0.87356615,5.477985,348.29196
6736,41.0,6.0,2019-10-08 16:00:00,0.8195646,5.3609495,348.45114
6737,41.0,6.0,2019-10-08 17:00:00,0.7692342,5.247811,348.63776
6738,41.0,6.0,2019-10-08 18:00:00,0.72174597,5.142089,348.87378
6739,41.0,6.0,2019-10-08 19:00:00,0.75040483,5.283764,348.93964
6740,41.0,6.0,2019-10-08 20:00:00,0.7057588,5.1660995,348.3743
6741,41.0,6.0,2019-10-08 21:00:00,0.66561294,5.0525837,347.22168
6742,41.0,6.0,2019-10-08 22:00:00,0.63103294,4.9376855,344.66397
6743,41.0,6.0,2019-10-08 23:00:00,0.6069927,4.7862053,340.5914
6744,41.0,6.0,2019-10-09 00:00:00,0.58828163,4.638245,334.56488
6745,41.0,6.0,2019-10-09 01:00:00,0.57868934,4.47168,325.01462
6746,41.0,6.0,2019-10-09 02:00:00,0.5772681,4.2970695,311.30396
6747,41.0,6.0,2019-10-09 03:00:00,0.57868934,4.1542635,297.0829
6748,41.0,6.0,2019-10-09 04:00:00,0.58461046,4.031948,284.3108
6749,41.0,6.0,2019-10-09 05:00:00,0.5884001,3.9530025,275.30392
6750,41.0,6.0,2019-10-09 06:00:00,0.5900581,3.8993244,268.70657
6751,41.0,6.0,2019-10-09 07:00:00,0.59242654,3.854949,263.48688
6752,41.0,6.0,2019-10-09 08:00:00,0.59242654,3.826413,259.68872
6753,41.0,6.0,2019-10-09 09:00:00,0.58887386,3.8140934,257.3451
6754,41.0,6.0,2019-10-09 10:00:00,0.5720575,3.8403666,256.40652
6755,41.0,6.0,2019-10-09 11:00:00,0.5609257,3.8394866,255.72043
6756,41.0,6.0,2019-10-09 12:00:00,0.55121493,3.8226416,254.79285
6757,41.0,6.0,2019-10-09 13:00:00,0.5403199,3.807808,254.06287
6758,41.0,6.0,2019-10-09 14:00:00,0.5293064,3.7873173,253.72806
6759,41.0,6.0,2019-10-09 15:00:00,0.5169902,3.7732377,254.45804
6760,41.0,6.0,2019-10-09 16:00:00,0.50988483,3.732005,257.24628
6761,41.0,6.0,2019-10-09 17:00:00,0.51177955,3.660979,263.84363
6762,41.0,6.0,2019-10-09 18:00:00,0.5168717,3.6109467,272.5596
6763,41.0,6.0,2019-10-09 19:00:00,0.51675344,3.6308088,279.7168
6764,41.0,6.0,2019-10-09 20:00:00,0.52066135,3.6844869,286.17145
6765,41.0,6.0,2019-10-09 21:00:00,0.54197764,3.7144055,293.86105
6766,41.0,6.0,2019-10-09 22:00:00,0.6167035,3.6443853,306.40262
6767,41.0,6.0,2019-10-09 23:00:00,0.69202137,3.689138,313.34576
6768,41.0,6.0,2019-10-10 00:00:00,0.7507601,3.7959912,316.617
6769,41.0,6.0,2019-10-10 01:00:00,0.81909084,3.9111412,318.53802
6770,41.0,6.0,2019-10-10 02:00:00,0.8868296,4.0494213,320.0968
6771,41.0,6.0,2019-10-10 03:00:00,0.9587133,4.2005243,321.84766
6772,41.0,6.0,2019-10-10 04:00:00,1.0445709,4.3571587,323.75772
6773,41.0,6.0,2019-10-10 05:00:00,1.2018387,4.5923615,325.87085
6774,41.0,6.0,2019-10-10 06:00:00,1.313868,4.776023,327.3912
6775,41.0,6.0,2019-10-10 07:00:00,1.4078972,4.950005,328.22546
6776,41.0,6.0,2019-10-10 08:00:00,1.5087948,5.107142,328.8512
6777,41.0,6.0,2019-10-10 09:00:00,1.6152582,5.2471824,329.40002
6778,41.0,6.0,2019-10-10 10:00:00,1.6549306,5.3912454,329.59216
6779,41.0,6.0,2019-10-10 11:00:00,1.6614437,5.5068984,329.07623
6780,41.0,6.0,2019-10-10 12:00:00,1.6879709,5.5767927,328.3023
6781,41.0,6.0,2019-10-10 13:00:00,1.7187612,5.6334877,327.46255
6782,41.0,6.0,2019-10-10 14:00:00,1.73013,5.6950855,326.6283
6783,41.0,6.0,2019-10-10 15:00:00,1.7282352,5.749392,326.11783
6784,41.0,6.0,2019-10-10 16:00:00,1.7216034,5.787482,325.85986
6785,41.0,6.0,2019-10-10 17:00:00,1.7008791,5.8153896,325.87085
6786,41.0,6.0,2019-10-10 18:00:00,1.660615,5.829846,325.91473
6787,41.0,6.0,2019-10-10 19:00:00,1.6056659,5.823309,325.78302
6788,41.0,6.0,2019-10-10 20:00:00,1.5439668,5.7837105,325.35492
6789,41.0,6.0,2019-10-10 21:00:00,1.4826229,5.705142,324.5481
6790,41.0,6.0,2019-10-10 22:00:00,1.4186738,5.609854,324.08154
6791,41.0,6.0,2019-10-10 23:00:00,1.3617115,5.4864078,323.4668
6792,41.0,6.0,2019-10-11 00:00:00,1.3117366,5.348253,322.9015
6793,41.0,6.0,2019-10-11 01:00:00,1.269222,5.2064524,322.44592
6794,41.0,6.0,2019-10-11 02:00:00,1.2169969,5.099222,322.48434
6795,41.0,6.0,2019-10-11 03:00:00,1.1529293,5.027568,322.93442
6796,41.0,6.0,2019-10-11 04:00:00,1.0784404,4.9926205,323.51074
6797,41.0,6.0,2019-10-11 05:00:00,1.0045435,4.9657187,323.95532
6798,41.0,6.0,2019-10-11 06:00:00,0.93491006,4.9363027,324.2956
6799,41.0,6.0,2019-10-11 07:00:00,0.8704872,4.902738,324.56454
6800,41.0,6.0,2019-10-11 08:00:00,0.8119855,4.8563514,324.73468
6801,41.0,6.0,2019-10-11 09:00:00,0.76118135,4.7860794,324.60846
6802,41.0,6.0,2019-10-11 10:00:00,0.71025896,4.7327785,324.5865
6803,41.0,6.0,2019-10-11 11:00:00,0.66525745,4.669924,324.70724
6804,41.0,6.0,2019-10-11 12:00:00,0.6227431,4.615743,324.92133
6805,41.0,6.0,2019-10-11 13:00:00,0.5831895,4.5611854,325.1628
6806,41.0,6.0,2019-10-11 14:00:00,0.5465963,4.506879,325.37686
6807,41.0,6.0,2019-10-11 15:00:00,0.513319,4.4464126,325.56897
6808,41.0,6.0,2019-10-11 16:00:00,0.48229194,4.385569,325.70068
6809,41.0,6.0,2019-10-11 17:00:00,0.45588326,4.2982006,325.6952
6810,41.0,6.0,2019-10-11 18:00:00,0.43373775,4.1965017,325.4482
6811,41.0,6.0,2019-10-11 19:00:00,0.41242146,4.107625,325.14087
6812,41.0,6.0,2019-10-11 20:00:00,0.3998685,3.950991,324.7786
6813,41.0,6.0,2019-10-11 21:00:00,0.38435483,3.8496692,323.19788
6814,41.0,6.0,2019-10-11 22:00:00,0.36990714,3.759284,314.52032
6815,41.0,6.0,2019-10-11 23:00:00,0.35948563,3.6626134,300.4584
6816,41.0,6.0,2019-10-12 00:00:00,0.3488276,3.5971186,284.34375
6817,41.0,6.0,2019-10-12 01:00:00,0.33852458,3.540675,275.33685
6818,41.0,6.0,2019-10-12 02:00:00,0.33544564,3.4452615,270.08423
6819,41.0,6.0,2019-10-12 03:00:00,0.34018254,3.3250833,266.0446
6820,41.0,6.0,2019-10-12 04:00:00,0.3562882,3.1894426,248.03633
6821,41.0,6.0,2019-10-12 05:00:00,0.37381506,3.0998116,138.76834
6822,41.0,6.0,2019-10-12 06:00:00,0.40093422,3.0456307,136.66618
6823,41.0,6.0,2019-10-12 07:00:00,0.43586946,3.0348198,135.9856
6824,41.0,6.0,2019-10-12 08:00:00,0.4589622,3.0798237,137.50595
6825,41.0,6.0,2019-10-12 09:00:00,0.46133065,3.1557524,140.21735
6826,41.0,6.0,2019-10-12 10:00:00,0.44771194,3.2402291,142.41829
6827,41.0,6.0,2019-10-12 11:00:00,0.4480672,3.2858617,143.97707
6828,41.0,6.0,2019-10-12 12:00:00,0.45233035,3.318672,145.09674
6829,41.0,6.0,2019-10-12 13:00:00,0.45126462,3.3793898,146.35913
6830,41.0,6.0,2019-10-12 14:00:00,0.4549358,3.416977,146.62808
6831,41.0,6.0,2019-10-12 15:00:00,0.4665413,3.423388,145.72244
6832,41.0,6.0,2019-10-12 16:00:00,0.48347616,3.4207482,144.41066
6833,41.0,6.0,2019-10-12 17:00:00,0.5101216,3.4054115,142.22618
6834,41.0,6.0,2019-10-12 18:00:00,0.5548861,3.4139597,139.54224
6835,41.0,6.0,2019-10-12 19:00:00,0.5880449,3.4451358,138.76285
6836,41.0,6.0,2019-10-12 20:00:00,0.6139798,3.4895113,138.79028
6837,41.0,6.0,2019-10-12 21:00:00,0.63387513,3.5391665,138.933
6838,41.0,6.0,2019-10-12 22:00:00,0.64334893,3.5992558,140.12952
6839,41.0,6.0,2019-10-12 23:00:00,0.6432307,3.674807,141.3919
6840,41.0,6.0,2019-10-13 00:00:00,0.6355331,3.7602897,142.31949
6841,41.0,6.0,2019-10-13 01:00:00,0.6272433,3.8408694,142.68723
6842,41.0,6.0,2019-10-13 02:00:00,0.6272433,3.8763196,141.98468
6843,41.0,6.0,2019-10-13 03:00:00,0.6315067,3.894673,140.66193
6844,41.0,6.0,2019-10-13 04:00:00,0.63576984,3.915918,139.56967
6845,41.0,6.0,2019-10-13 05:00:00,0.6424017,3.9322603,138.56525
6846,41.0,6.0,2019-10-13 06:00:00,0.7918532,4.321583,137.21504
6847,41.0,6.0,2019-10-13 07:00:00,0.800735,4.3244743,136.89122
6848,41.0,6.0,2019-10-13 08:00:00,0.8177881,4.305869,136.1283
6849,41.0,6.0,2019-10-13 09:00:00,0.8335388,4.304235,135.45868
6850,41.0,6.0,2019-10-13 10:00:00,0.82797265,4.371238,135.53003
6851,41.0,6.0,2019-10-13 11:00:00,0.822762,4.4269276,135.37634
6852,41.0,6.0,2019-10-13 12:00:00,0.82513046,4.4345956,134.2457
6853,41.0,6.0,2019-10-13 13:00:00,0.83780193,4.3936143,131.97339
6854,41.0,6.0,2019-10-13 14:00:00,0.8541446,4.341068,129.33884
6855,41.0,6.0,2019-10-13 15:00:00,0.858763,4.319069,127.1818
6856,41.0,6.0,2019-10-13 16:00:00,0.84526277,4.3395596,125.864525
6857,41.0,6.0,2019-10-13 17:00:00,0.8250122,4.3658323,124.71191
6858,41.0,6.0,2019-10-13 18:00:00,0.8090248,4.362438,123.25192
6859,41.0,6.0,2019-10-13 19:00:00,0.7974193,4.335034,121.61631
6860,41.0,6.0,2019-10-13 20:00:00,0.78877425,4.2921667,119.94776
6861,41.0,6.0,2019-10-13 21:00:00,0.77776074,4.2577224,118.69635
6862,41.0,6.0,2019-10-13 22:00:00,0.76307607,4.2350945,118.004776
6863,41.0,6.0,2019-10-13 23:00:00,0.743773,4.231449,117.46689
6864,41.0,6.0,2019-10-14 00:00:00,0.7264831,4.217998,116.98938
6865,41.0,6.0,2019-10-14 01:00:00,0.7126274,4.192479,116.55578
6866,41.0,6.0,2019-10-14 02:00:00,0.70267963,4.1555204,116.275856
6867,41.0,6.0,2019-10-14 03:00:00,0.6961663,4.111019,116.166084
6868,41.0,6.0,2019-10-14 04:00:00,0.69308734,4.06149,116.23744
6869,41.0,6.0,2019-10-14 05:00:00,0.69640326,4.0015264,116.478935
6870,41.0,6.0,2019-10-14 06:00:00,0.70694304,3.939803,117.033295
6871,41.0,6.0,2019-10-14 07:00:00,0.7216277,3.8931646,117.68644
6872,41.0,6.0,2019-10-14 08:00:00,0.73631215,3.8701599,118.114555
6873,41.0,6.0,2019-10-14 09:00:00,0.7553785,3.857966,118.388985
6874,41.0,6.0,2019-10-14 10:00:00,0.7954061,3.840241,119.47574
6875,41.0,6.0,2019-10-14 11:00:00,0.83152556,3.8632457,120.79851
6876,41.0,6.0,2019-10-14 12:00:00,0.8656316,3.9064898,122.85126
6877,41.0,6.0,2019-10-14 13:00:00,0.89488244,3.9604192,125.096115
6878,41.0,6.0,2019-10-14 14:00:00,0.9241333,4.0139713,128.18622
6879,41.0,6.0,2019-10-14 15:00:00,0.96593714,4.066267,131.55624
6880,41.0,6.0,2019-10-14 16:00:00,1.0108202,4.130253,135.09094
6881,41.0,6.0,2019-10-14 17:00:00,1.0401893,4.208067,138.3512
6882,41.0,6.0,2019-10-14 18:00:00,1.0530975,4.288018,141.04063
6883,41.0,6.0,2019-10-14 19:00:00,1.0605583,4.356027,143.0879
6884,41.0,6.0,2019-10-14 20:00:00,1.0764272,4.3972597,145.10223
6885,41.0,6.0,2019-10-14 21:00:00,1.0983357,4.4247904,147.27025
6886,41.0,6.0,2019-10-14 22:00:00,1.1541135,4.4078197,154.03226
6887,41.0,6.0,2019-10-14 23:00:00,1.1479554,4.461372,158.16522
6888,41.0,6.0,2019-10-15 00:00:00,1.1187048,4.5571623,158.19815
6889,41.0,6.0,2019-10-15 01:00:00,1.0840063,4.659239,156.07404
6890,41.0,6.0,2019-10-15 02:00:00,1.0503738,4.7542753,153.11017
6891,41.0,6.0,2019-10-15 03:00:00,1.0327287,4.7834396,150.54149
6892,41.0,6.0,2019-10-15 04:00:00,1.0341496,4.748367,149.61938
6893,41.0,6.0,2019-10-15 05:00:00,1.0475316,4.6967,152.03989
6894,41.0,6.0,2019-10-15 06:00:00,1.0692034,4.6376166,158.77994
6895,41.0,6.0,2019-10-15 07:00:00,1.0866117,4.6211486,167.53983
6896,41.0,6.0,2019-10-15 08:00:00,1.0912302,4.673947,176.2503
6897,41.0,6.0,2019-10-15 09:00:00,1.1380079,4.65773,193.44075
6898,41.0,6.0,2019-10-15 10:00:00,1.2531164,4.5823045,228.7108
6899,41.0,6.0,2019-10-15 11:00:00,1.4592934,4.631457,274.4532
6900,41.0,6.0,2019-10-15 12:00:00,1.6966159,4.918829,300.44742
6901,41.0,6.0,2019-10-15 13:00:00,1.8573179,5.2958317,307.68146
6902,41.0,6.0,2019-10-15 14:00:00,1.9460177,5.6461844,309.22375
6903,41.0,6.0,2019-10-15 15:00:00,2.0304542,5.915957,309.82202
6904,41.0,6.0,2019-10-15 16:00:00,2.1167858,6.107287,310.77158
6905,41.0,6.0,2019-10-15 17:00:00,2.1712608,6.25223,311.529
6906,41.0,6.0,2019-10-15 18:00:00,2.301291,6.5169744,311.46863
6907,41.0,6.0,2019-10-15 19:00:00,2.2517896,6.6022058,310.1129
6908,41.0,6.0,2019-10-15 20:00:00,2.194709,6.635016,308.8615
6909,41.0,6.0,2019-10-15 21:00:00,2.1287465,6.6356444,307.8077
6910,41.0,6.0,2019-10-15 22:00:00,2.0510602,6.624079,306.95148
6911,41.0,6.0,2019-10-15 23:00:00,1.9648471,6.6097484,306.15564
6912,41.0,6.0,2019-10-16 00:00:00,1.8786342,6.584229,305.4915
6913,41.0,6.0,2019-10-16 01:00:00,1.795145,6.5432477,304.8603
6914,41.0,6.0,2019-10-16 02:00:00,1.7102346,6.5012608,304.19067
6915,41.0,6.0,2019-10-16 03:00:00,1.6259165,6.4504743,303.47717
6916,41.0,6.0,2019-10-16 04:00:00,1.544322,6.3837223,302.6319
6917,41.0,6.0,2019-10-16 05:00:00,1.4672277,6.290823,301.4299
6918,41.0,6.0,2019-10-16 06:00:00,1.5479932,6.439663,298.99292
6919,41.0,6.0,2019-10-16 07:00:00,1.4796624,6.271715,295.4802
6920,41.0,6.0,2019-10-16 08:00:00,1.4170158,6.0903163,291.55582
6921,41.0,6.0,2019-10-16 09:00:00,1.3536587,5.929157,288.0321
6922,41.0,6.0,2019-10-16 10:00:00,1.2814198,5.823309,285.35913
6923,41.0,6.0,2019-10-16 11:00:00,1.2246945,5.68088,282.30743
6924,41.0,6.0,2019-10-16 12:00:00,1.1743641,5.540211,279.72778
6925,41.0,6.0,2019-10-16 13:00:00,1.1214285,5.433107,277.6421
6926,41.0,6.0,2019-10-16 14:00:00,1.0668347,5.3526525,275.72656
6927,41.0,6.0,2019-10-16 15:00:00,1.0140176,5.2828836,273.81653
6928,41.0,6.0,2019-10-16 16:00:00,0.9674766,5.201424,271.54968
6929,41.0,6.0,2019-10-16 17:00:00,0.9272125,5.108776,268.89868
6930,41.0,6.0,2019-10-16 18:00:00,0.89286923,5.005066,265.87994
6931,41.0,6.0,2019-10-16 19:00:00,0.8636184,4.89771,262.52087
6932,41.0,6.0,2019-10-16 20:00:00,0.8415916,4.779543,258.57452
6933,41.0,6.0,2019-10-16 21:00:00,0.8267884,4.6586103,254.21106
6934,41.0,6.0,2019-10-16 22:00:00,0.8434863,4.4593606,246.25252
6935,41.0,6.0,2019-10-16 23:00:00,0.85473657,4.3455935,240.91206
6936,41.0,6.0,2019-10-17 00:00:00,0.8518944,4.299835,237.57497
6937,41.0,6.0,2019-10-17 01:00:00,0.83993363,4.2822356,235.35756
6938,41.0,6.0,2019-10-17 02:00:00,0.8220515,4.2754474,233.89209
6939,41.0,6.0,2019-10-17 03:00:00,0.7973008,4.279847,233.2609
6940,41.0,6.0,2019-10-17 04:00:00,0.7719579,4.276076,232.72849
6941,41.0,6.0,2019-10-17 05:00:00,0.7545495,4.258854,231.78445
6942,41.0,6.0,2019-10-17 06:00:00,0.7360754,4.2139754,230.42326
6943,41.0,6.0,2019-10-17 07:00:00,0.7221012,4.1528807,228.4638
6944,41.0,6.0,2019-10-17 08:00:00,0.707772,4.094803,226.59767
6945,41.0,6.0,2019-10-17 09:00:00,0.6935611,4.0399933,224.90167
6946,41.0,6.0,2019-10-17 10:00:00,0.69107413,3.950991,221.90488
6947,41.0,6.0,2019-10-17 11:00:00,0.6953373,3.8683999,218.87515
6948,41.0,6.0,2019-10-17 12:00:00,0.69664,3.8176131,216.9157
6949,41.0,6.0,2019-10-17 13:00:00,0.6892977,3.8020253,216.4327
6950,41.0,6.0,2019-10-17 14:00:00,0.6786394,3.7976253,216.39429
6951,41.0,6.0,2019-10-17 15:00:00,0.66750765,3.7963684,216.44916
6952,41.0,6.0,2019-10-17 16:00:00,0.65791535,3.795614,216.70164
6953,41.0,6.0,2019-10-17 17:00:00,0.64690185,3.8032823,217.32187
6954,41.0,6.0,2019-10-17 18:00:00,0.6345856,3.815099,217.99147
6955,41.0,6.0,2019-10-17 19:00:00,0.6216774,3.827167,218.72147
6956,41.0,6.0,2019-10-17 20:00:00,0.6066375,3.8422523,219.6216
6957,41.0,6.0,2019-10-17 21:00:00,0.5929003,3.8479092,220.3516
6958,41.0,6.0,2019-10-17 22:00:00,0.58887386,3.8047907,220.01678
6959,41.0,6.0,2019-10-17 23:00:00,0.59147906,3.7522442,219.03981
6960,41.0,6.0,2019-10-18 00:00:00,0.60154533,3.6968062,217.84877
6961,41.0,6.0,2019-10-18 01:00:00,0.6117296,3.6662588,217.72253
6962,41.0,6.0,2019-10-18 02:00:00,0.6202562,3.656705,218.28786
6963,41.0,6.0,2019-10-18 03:00:00,0.6242826,3.6639962,218.78185
6964,41.0,6.0,2019-10-18 04:00:00,0.6227431,3.6790812,219.21544
6965,41.0,6.0,2019-10-18 05:00:00,0.62203264,3.682224,219.58867
6966,41.0,6.0,2019-10-18 06:00:00,0.6207299,3.6784527,219.98935
6967,41.0,6.0,2019-10-18 07:00:00,0.61717725,3.6719158,220.40648
6968,41.0,6.0,2019-10-18 08:00:00,0.6111376,3.6639962,220.60406
6969,41.0,6.0,2019-10-18 09:00:00,0.6029663,3.6535623,220.76874
6970,41.0,6.0,2019-10-18 10:00:00,0.59372926,3.6331973,220.47783
6971,41.0,6.0,2019-10-18 11:00:00,0.594795,3.586559,219.53378
6972,41.0,6.0,2019-10-18 12:00:00,0.5988214,3.5440693,218.1726
6973,41.0,6.0,2019-10-18 13:00:00,0.6093612,3.5044706,216.30096
6974,41.0,6.0,2019-10-18 14:00:00,0.63363814,3.4691463,213.46883
6975,41.0,6.0,2019-10-18 15:00:00,0.65566516,3.469272,211.46547
