index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,100m_ucomponent_wind,100m_vcomponent_wind
164,42.119998931884766,15.390000343322754,2019-01-07 20:00:00,1.3524656,5.1618257,7.861084,-1.5107081,-6.780822
165,42.119998931884766,15.390000343322754,2019-01-07 21:00:00,1.2320302,5.0850253,8.41037,-0.56122106,-6.171386
166,42.119998931884766,15.390000343322754,2019-01-07 22:00:00,1.112779,5.0292797,9.223328,-0.5464964,-5.028829
167,42.119998931884766,15.390000343322754,2019-01-07 23:00:00,1.0108767,4.948027,9.728668,1.1778126,-5.035371
168,42.119998931884766,15.390000343322754,2019-01-08 00:00:00,0.9286324,4.8241076,9.701202,2.764522,-5.0097504
169,42.119998931884766,15.390000343322754,2019-01-08 01:00:00,0.8631449,4.6670747,9.28923,2.9721906,-5.0473633
170,42.119998931884766,15.390000343322754,2019-01-08 02:00:00,0.8033416,4.527201,9.250778,2.5390823,-4.7213855
171,42.119998931884766,15.390000343322754,2019-01-08 03:00:00,0.74146605,4.429902,10.05275,2.103943,-3.9075322
172,42.119998931884766,15.390000343322754,2019-01-08 04:00:00,0.67970884,4.3653455,11.651169,1.4982009,-2.562194
173,42.119998931884766,15.390000343322754,2019-01-08 05:00:00,0.62286615,4.3120117,13.782394,0.98588425,-1.0565928
174,42.119998931884766,15.390000343322754,2019-01-08 06:00:00,0.57531965,4.2320576,16.089401,0.9031214,0.61363244
175,42.119998931884766,15.390000343322754,2019-01-08 07:00:00,0.54115474,4.086712,18.863312,0.95541936,2.4163203
176,42.119998931884766,15.390000343322754,2019-01-08 08:00:00,0.51516116,3.9354296,23.131271,0.7497818,3.6035755
177,42.119998931884766,15.390000343322754,2019-01-08 09:00:00,0.50035834,3.759753,32.30435,0.42228502,4.585869
178,42.119998931884766,15.390000343322754,2019-01-08 10:00:00,0.49822676,3.5900128,51.051514,-0.667848,5.9541016
179,42.119998931884766,15.390000343322754,2019-01-08 11:00:00,0.54014826,3.368423,95.09334,-0.4566252,7.3152475
180,42.119998931884766,15.390000343322754,2019-01-08 12:00:00,0.60717523,3.2414424,151.36778,0.96049684,8.178706
181,42.119998931884766,15.390000343322754,2019-01-08 13:00:00,0.6536559,3.227715,171.10915,2.429409,8.020079
182,42.119998931884766,15.390000343322754,2019-01-08 14:00:00,0.6627152,3.2632399,179.78789,3.3601096,7.897973
183,42.119998931884766,15.390000343322754,2019-01-08 15:00:00,0.65691257,3.2874484,185.36314,4.01815,7.882165
184,42.119998931884766,15.390000343322754,2019-01-08 16:00:00,0.63506365,3.3064632,189.27956,4.6751747,7.125004
185,42.119998931884766,15.390000343322754,2019-01-08 17:00:00,0.599537,3.3153677,191.76784,5.067663,6.0642147
