"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-03-20 23:00:00', '1.0845459', '4.3052692')",2.4813742209720577
"('2019-03-21 00:00:00', '1.0655034', '4.2712584')",2.376082992250038
"('2019-03-21 01:00:00', '1.0380892', '4.237248')",2.237429237830338
"('2019-03-21 02:00:00', '1.0103211', '4.198205')",2.099803076725356
"('2019-03-21 03:00:00', '0.98143303', '4.1599083')",1.9633655992266272
"('2019-03-21 04:00:00', '0.947121', '4.1233816')",1.8124270731544179
"('2019-03-21 05:00:00', '0.9149314', '4.0790277')",1.673130437050931
"('2019-03-21 06:00:00', '0.8952993', '4.0209765')",1.5792980707331403
"('2019-03-21 07:00:00', '0.890465', '3.962366')",1.539516601693386
"('2019-03-21 08:00:00', '0.8987187', '3.9193168')",1.5511507450216189
"('2019-03-21 09:00:00', '0.9105687', '3.9057124')",1.5867984809087325
"('2019-03-21 10:00:00', '0.9112172', '3.9085078')",1.590196820118108
"('2019-03-21 11:00:00', '0.9080336', '3.91531')",1.5818528150290452
"('2019-03-21 12:00:00', '0.8876351', '3.919969')",1.513378804559146
"('2019-03-21 13:00:00', '0.8909955', '3.9077625')",1.520110861847131
"('2019-03-21 14:00:00', '0.9123374', '3.9150305')",1.5967693467487423
"('2019-03-21 15:00:00', '0.8921157', '3.9547253')",1.5422499581298705
"('2019-03-21 16:00:00', '0.8453052', '3.9949791')",1.3987421842762244
"('2019-03-21 17:00:00', '0.8146484', '3.9813747')",1.294701198855796
"('2019-03-21 18:00:00', '0.811229', '3.9250007')",1.2656766079663773
"('2019-03-21 19:00:00', '0.8256141', '3.8742175')",1.294000014426736
"('2019-03-21 20:00:00', '0.8450104', '3.853252')",1.348179132392221
"('2019-03-21 21:00:00', '0.8637582', '3.8602405')",1.4112202821551645
"('2019-03-21 22:00:00', '0.873309', '3.8784106')",1.4493915894562017
"('2019-03-21 23:00:00', '0.8815037', '3.898258')",1.484276932128507
"('2019-03-22 00:00:00', '0.8776127', '3.9155896')",1.477743456653203
"('2019-03-22 01:00:00', '0.8582164', '3.9263053')",1.417012773159942
"('2019-03-22 02:00:00', '0.8356365', '3.9232304')",1.3423775999941256
"('2019-03-22 03:00:00', '0.8058641', '3.9154031')",1.2459372737465482
"('2019-03-22 04:00:00', '0.7684864', '3.9041283')",1.12977649137722
"('2019-03-22 05:00:00', '0.72250116', '3.8985376')",0.9971830886190457
"('2019-03-22 06:00:00', '0.67911005', '3.8795288')",0.876708819229987
"('2019-03-22 07:00:00', '0.64574134', '3.8295841')",0.7824649136358441
"('2019-03-22 08:00:00', '0.62044954', '3.7618423')",0.7095934522666554
"('2019-03-22 09:00:00', '0.6083636', '3.6712708')",0.6657925672036169
"('2019-03-22 10:00:00', '0.61225474', '3.5734317')",0.6563657000451814
"('2019-03-22 11:00:00', '0.62711143', '3.5055032')",0.67551637468173
"('2019-03-22 12:00:00', '0.62422264', '3.4884512')",0.6660514287000715
"('2019-03-22 13:00:00', '0.60630023', '3.49134')",0.6288740729521387
"('2019-03-22 14:00:00', '0.5858427', '3.4973035')",0.5881545321504785
"('2019-03-22 15:00:00', '0.5742285', '3.4892898')",0.5637708386066116
"('2019-03-22 16:00:00', '0.5605509', '3.5045714')",0.5395865315854361
"('2019-03-22 17:00:00', '0.5469322', '3.532805')",0.5178246637361276
"('2019-03-22 18:00:00', '0.5369098', '3.5563798')",0.5023505440306076
"('2019-03-22 19:00:00', '0.5372046', '3.5462232')",0.5014661151079943
"('2019-03-22 20:00:00', '0.5499979', '3.5072737')",0.5198616743069778
"('2019-03-22 21:00:00', '0.57493603', '3.4772696')",0.5632140696398661
"('2019-03-22 22:00:00', '0.60895324', '3.4792266')",0.6321886378069133
"('2019-03-22 23:00:00', '0.63731074', '3.532805')",0.703101818184501
"('2019-03-23 00:00:00', '0.65759134', '3.5986834')",0.7625211445073747
"('2019-03-23 01:00:00', '0.67675185', '3.661487')",0.8216984729104313
"('2019-03-23 02:00:00', '0.68618476', '3.728763')",0.8602862805572806
"('2019-03-23 03:00:00', '0.68058395', '3.7895167')",0.8600888377528632
"('2019-03-23 04:00:00', '0.66755486', '3.822782')",0.8347367546686766
"('2019-03-23 05:00:00', '0.66726005', '3.8529725')",0.8405861628935088
"('2019-03-23 06:00:00', '0.65788615', '3.8205457')",0.810257325515793
"('2019-03-23 07:00:00', '0.64898396', '3.7816896')",0.7804586267767349
"('2019-03-23 08:00:00', '0.63913834', '3.7423675')",0.7490869887457889
"('2019-03-23 09:00:00', '0.62663984', '3.7113385')",0.7141059508112249
"('2019-03-23 10:00:00', '0.61873984', '3.6656802')",0.6876489989485096
"('2019-03-23 11:00:00', '0.6018785', '3.6585052')",0.6494076743642717
"('2019-03-23 12:00:00', '0.5823643', '3.6497464')",0.606524372290885
"('2019-03-23 13:00:00', '0.55872333', '3.6487212')",0.5581235812706724
"('2019-03-23 14:00:00', '0.5320754', '3.655337')",0.5070722720218693
"('2019-03-23 15:00:00', '0.5040127', '3.6654005')",0.4562474755252143
"('2019-03-23 16:00:00', '0.4768933', '3.6693141')",0.4089059327378502
"('2019-03-23 17:00:00', '0.4563768', '3.6326013')",0.37073273216911634
"('2019-03-23 18:00:00', '0.4386313', '3.5792089')",0.33742896875482403
"('2019-03-23 19:00:00', '0.4255432', '3.5165915')",0.3120364383917327
"('2019-03-23 20:00:00', '0.41410577', '3.4641314')",0.29108042533845013
"('2019-03-23 21:00:00', '0.40874088', '3.4073844')",0.2789416477396357
"('2019-03-23 22:00:00', '0.40844607', '3.3388038')",0.2729332348454547
"('2019-03-23 23:00:00', '0.4266044', '3.2531712')",0.290103961822314
"('2019-03-24 00:00:00', '0.4435835', '3.2123582')",0.30972111406995706
"('2019-03-24 01:00:00', '0.457497', '3.2121718')",0.3294362200512236
"('2019-03-24 02:00:00', '0.4615649', '3.2435737')",0.3385987892040237
"('2019-03-24 03:00:00', '0.4573201', '3.2876477')",0.33691623009604965
"('2019-03-24 04:00:00', '0.4464134', '3.3380585')",0.3259601194038122
"('2019-03-24 05:00:00', '0.43326628', '3.3731873')",0.3102746663176071
"('2019-03-24 06:00:00', '0.42070878', '3.3809214')",0.2932204835907044
"('2019-03-24 07:00:00', '0.4076208', '3.3732805')",0.2746383680778397
"('2019-03-24 08:00:00', '0.39388418', '3.3609807')",0.25550486560171387
"('2019-03-24 09:00:00', '0.37796617', '3.354272')",0.23480114841350058
"('2019-03-24 10:00:00', '0.36004376', '3.3302312')",0.2115344191172483
"('2019-03-24 11:00:00', '0.34542286', '3.3169997')",0.19392940439682937
"('2019-03-24 12:00:00', '0.33133256', '3.3040476')",0.17773403783447225
"('2019-03-24 13:00:00', '0.31842136', '3.2802868')",0.16297173242021096
"('2019-03-24 14:00:00', '0.30468476', '3.2709684')",0.14879005085919464
"('2019-03-24 15:00:00', '0.29153764', '3.2600665')",0.1357724974862973
"('2019-03-24 16:00:00', '0.27921605', '3.2471144')",0.12404361876463699
"('2019-03-24 17:00:00', '0.26760185', '3.2306216')",0.11336014570905636
"('2019-03-24 18:00:00', '0.25634134', '3.215899')",0.10354658519376662
"('2019-03-24 19:00:00', '0.24590623', '3.199872')",0.09481296968751632
"('2019-03-24 20:00:00', '0.23600173', '3.183286')",0.08687645924067626
"('2019-03-24 21:00:00', '0.22733533', '3.1533751')",0.07985563779158994
"('2019-03-24 22:00:00', '0.20245612', '3.2509348')",0.06529293009226778
"('2019-03-24 23:00:00', '0.19490993', '3.2186944')",0.05991613014781743
"('2019-03-25 00:00:00', '0.21365774', '2.8949862')",0.0647559737578119
"('2019-03-25 01:00:00', '0.22079122', '2.8183923')",0.06732263751809421
"('2019-03-25 02:00:00', '0.22167563', '2.7620182')",0.06650564638182162
"('2019-03-25 03:00:00', '0.21666443', '2.7232552')",0.06264114087911958
"('2019-03-25 04:00:00', '0.20923603', '2.7027555')",0.05797967575294524
"('2019-03-25 05:00:00', '0.20239723', '2.6730309')",0.05365487509098255
"('2019-03-25 06:00:00', '0.20033371', '2.6243908')",0.051609856835556384
"('2019-03-25 07:00:00', '0.19284642', '2.6026797')",0.047428563036401444
"('2019-03-25 08:00:00', '0.18453372', '2.5811553')",0.04306869265131169
"('2019-03-25 09:00:00', '0.17852032', '2.5297196')",0.03950424617574182
"('2019-03-25 10:00:00', '0.14686131', '2.5571146')",0.027024711567858253
"('2019-03-25 11:00:00', '0.13772321', '2.5556238')",0.023752387896687436
"('2019-03-25 12:00:00', '0.1299411', '2.5463989')",0.021067625798706583
"('2019-03-25 13:00:00', '0.16372252', '2.2891283')",0.030066512488022758
"('2019-03-25 14:00:00', '0.17256582', '2.2948122')",0.03348519165863939
"('2019-03-25 15:00:00', '0.16672921', '2.2826989')",0.031093391444106614
"('2019-03-25 16:00:00', '0.16702402', '2.2601492')",0.030895203050334216
"('2019-03-25 17:00:00', '0.18459272', '2.2697468')",0.03789680796207885
"('2019-03-25 18:00:00', '0.20422482', '2.3078575')",0.04716524703695603
"('2019-03-25 19:00:00', '0.22385693', '2.3579886')",0.057900040584255894
"('2019-03-25 20:00:00', '0.25286293', '2.3953538')",0.07504747430620749
"('2019-03-25 21:00:00', '0.27432275', '2.4133375')",0.0889893004794977
"('2019-03-25 22:00:00', '0.24985623', '2.4752092')",0.07571612091689686
"('2019-03-25 23:00:00', '0.22933984', '2.5163949')",0.064853569850572
"('2019-03-26 00:00:00', '0.21914053', '2.5106177')",0.0590774963017899
"('2019-03-26 01:00:00', '0.22780693', '2.501952')",0.06362223424468158
"('2019-03-26 02:00:00', '0.26088095', '2.8332076')",0.09448420488960035
"('2019-03-26 03:00:00', '0.36193037', '3.7708807')",0.24204099321504352
"('2019-03-26 04:00:00', '0.5318986', '4.551731')",0.631001457684831
"('2019-03-26 05:00:00', '0.71489596', '4.9903307')",1.249715315160954
"('2019-03-26 06:00:00', '0.8817396', '5.252074')",2.000818104179083
"('2019-03-26 07:00:00', '1.0324883', '5.394267')",2.8177262438139654
"('2019-03-26 08:00:00', '1.1723894', '5.4777565')",3.6892880848645566
"('2019-03-26 09:00:00', '1.3028576', '5.536833')",4.605230858491253
"('2019-03-26 10:00:00', '1.4314392', '5.550064')",5.5723692066854404
"('2019-03-26 11:00:00', '1.5380304', '5.5733595')",6.460155571058983
"('2019-03-26 12:00:00', '1.6055932', '5.608768')",7.084914223715906
"('2019-03-26 13:00:00', '1.6136111', '5.653308')",7.212676810595056
"('2019-03-26 14:00:00', '1.5963372', '5.653681')",7.059543994343631
"('2019-03-26 15:00:00', '1.58602', '5.5811863')",6.87923140581341
"('2019-03-26 16:00:00', '1.5773536', '5.485956')",6.6881579758920955
"('2019-03-26 17:00:00', '1.5457535', '5.4168167')",6.3419190870346345
"('2019-03-26 18:00:00', '1.4678146', '5.4053555')",5.706407060985253
"('2019-03-26 19:00:00', '1.3816218', '5.405262')",5.055815115046238
"('2019-03-26 20:00:00', '1.3036829', '5.39231')",4.490708546827028
"('2019-03-26 21:00:00', '1.234941', '5.3589516')",4.004684746246443
"('2019-03-26 22:00:00', '1.1823528', '5.2673554')",3.608135764741159
"('2019-03-26 23:00:00', '1.1222774', '5.2105155')",3.215712448596002
"('2019-03-27 00:00:00', '1.0573676', '5.178182')",2.8367782461143576
"('2019-03-27 01:00:00', '0.99375474', '5.145662')",2.489979444731058
"('2019-03-27 02:00:00', '0.93491733', '5.0968356')",2.1829466692971393
"('2019-03-27 03:00:00', '0.8829187', '5.017539')",1.916585804666116
"('2019-03-27 04:00:00', '0.838879', '4.9108477')",1.6933673854476934
"('2019-03-27 05:00:00', '0.7999096', '4.80425')",1.5062723247451386
"('2019-03-27 06:00:00', '0.7699603', '4.688986')",1.3621084344664562
"('2019-03-27 07:00:00', '0.7635931', '4.519677')",1.2913009474709545
"('2019-03-27 08:00:00', '0.7926581', '4.3332233')",1.3340710308200574
"('2019-03-27 09:00:00', '0.8347522', '4.263338')",1.4556634911769162
"('2019-03-27 10:00:00', '0.8400582', '4.3727317')",1.5120552547676334
"('2019-03-27 11:00:00', '0.8394096', '4.4701986')",1.5433725145052908
"('2019-03-27 12:00:00', '0.8384074', '4.505141')",1.551724701563109
"('2019-03-27 13:00:00', '0.8343984', '4.493307')",1.5328833167911953
"('2019-03-27 14:00:00', '0.8218999', '4.4717827')",1.4801803235142044
"('2019-03-27 15:00:00', '0.8073969', '4.422956')",1.4128070526893806
"('2019-03-27 16:00:00', '0.7973745', '4.3306146')",1.349181263597262
"('2019-03-27 17:00:00', '0.803329', '4.1813397')",1.3222038648522456
"('2019-03-27 18:00:00', '0.8279723', '4.016504')",1.349198653384174
"('2019-03-27 19:00:00', '0.8602209', '3.903849')",1.4154973835524627
"('2019-03-27 20:00:00', '0.8818575', '3.8596814')",1.4707686452011113
"('2019-03-27 21:00:00', '0.8736627', '3.8771992')",1.4501127909168379
"('2019-03-27 22:00:00', '0.8300357', '3.954632')",1.3350443711284443
"('2019-03-27 23:00:00', '0.8454231', '3.9832385')",1.3950205694062006
"('2019-03-28 00:00:00', '0.8892858', '4.0583415')",1.5726329990424999
"('2019-03-28 01:00:00', '0.9316747', '4.198112')",1.785577501966392
"('2019-03-28 02:00:00', '0.9716465', '4.357357')",2.0157459903443202
"('2019-03-28 03:00:00', '1.0128562', '4.500016')",2.2620683314229866
"('2019-03-28 04:00:00', '1.055363', '4.6087575')",2.515264525586813
"('2019-03-28 05:00:00', '1.0984595', '4.6856313')",2.7703350106144877
"('2019-03-28 06:00:00', '1.1218057', '4.776109')",2.945137628048884
"('2019-03-28 07:00:00', '1.1233385', '4.8697553')",3.0110953364919233
"('2019-03-28 08:00:00', '1.1098967', '4.9370313')",2.980074222608581
"('2019-03-28 09:00:00', '1.0876117', '4.9655447')",2.8781320623401174
"('2019-03-28 10:00:00', '1.0966318', '4.839099')",2.851558317945429
"('2019-03-28 11:00:00', '1.1116654', '4.6967196')",2.8440608915511314
"('2019-03-28 12:00:00', '1.1074796', '4.6063347')",2.7683630332175055
"('2019-03-28 13:00:00', '1.1004639', '4.520702')",2.682585424149204
"('2019-03-28 14:00:00', '1.1118423', '4.4187627')",2.6765979737246823
"('2019-03-28 15:00:00', '1.1364267', '4.3426347')",2.748098125557459
"('2019-03-28 16:00:00', '1.1525804', '4.3140283')",2.8081579365516176
"('2019-03-28 17:00:00', '1.1813506', '4.298374')",2.9393946071624253
"('2019-03-28 18:00:00', '1.411984', '4.53617')",4.43144081207463
"('2019-03-28 19:00:00', '1.403848', '4.558906')",4.402474943090818
"('2019-03-28 20:00:00', '1.3353419', '4.5829463')",4.004292570058946
"('2019-03-28 21:00:00', '1.2250365', '4.6104345')",3.3902833272468587
"('2019-03-28 22:00:00', '1.1101916', '4.6675544')",2.8189108575819657
"('2019-03-28 23:00:00', '1.0422161', '4.662336')",2.4815052833529214
"('2019-03-29 00:00:00', '1.0179265', '4.6300955')",2.3508172569550325
"('2019-03-29 01:00:00', '1.0336084', '4.6099687')",2.4132711272996805
"('2019-03-29 02:00:00', '1.0770586', '4.620871')",2.626628124741206
"('2019-03-29 03:00:00', '1.1167356', '4.6645722')",2.8504184590817094
"('2019-03-29 04:00:00', '1.128055', '4.72691')",2.947365279538535
"('2019-03-29 05:00:00', '1.1131393', '4.780582')",2.9025244314192378
"('2019-03-29 06:00:00', '1.0802422', '4.8150587')",2.7532138412849614
"('2019-03-29 07:00:00', '1.0364974', '4.83062')",2.5429357605514697
"('2019-03-29 08:00:00', '0.9885077', '4.821022')",2.3083162375467596
"('2019-03-29 09:00:00', '0.9451165', '4.763064')",2.0847461837612444
"('2019-03-29 10:00:00', '0.9132217', '4.6464024')",1.8987393212706871
"('2019-03-29 11:00:00', '0.8759619', '4.5580673')",1.7137491292540963
"('2019-03-29 12:00:00', '0.8331604', '4.49368')",1.5284648728610026
"('2019-03-29 13:00:00', '0.7955469', '4.4076743')",1.3669012822345457
"('2019-03-29 14:00:00', '0.7653028', '4.2939014')",1.2322951868015737
"('2019-03-29 15:00:00', '0.74743927', '4.145652')",1.1348559697237726
"('2019-03-29 16:00:00', '0.7596431', '3.9529548')",1.1177305550726524
"('2019-03-29 17:00:00', '0.8086939', '3.8047051')",1.2192293677596142
"('2019-03-29 18:00:00', '0.8740164', '3.7910075')",1.4190244785933184
"('2019-03-29 19:00:00', '0.9173486', '3.8794355')",1.5996811256184331
"('2019-03-29 20:00:00', '0.9446449', '3.9873383')",1.743477442653757
"('2019-03-29 21:00:00', '0.97948754', '4.076605')",1.9164281624063702
"('2019-03-29 22:00:00', '1.0451638', '4.13037')",2.210821890506131
"('2019-03-29 23:00:00', '1.0947452', '4.1838555')",2.4569643557610172
"('2019-03-30 00:00:00', '1.1245177', '4.2247615')",2.6177662738000804
"('2019-03-30 01:00:00', '1.1224542', '4.262593')",2.6315232175756624
"('2019-03-30 02:00:00', '1.0902646', '4.2882175')",2.497679487193817
"('2019-03-30 03:00:00', '1.0373816', '4.29651')",2.2656300083123755
"('2019-03-30 04:00:00', '0.9746532', '4.289615')",1.9967082913215815
"('2019-03-30 05:00:00', '0.9108635', '4.267718')",1.7349956630074632
"('2019-03-30 06:00:00', '0.8535', '4.2274637')",1.5089783821607095
"('2019-03-30 07:00:00', '0.8063357', '4.164567')",1.3267763151952034
"('2019-03-30 08:00:00', '0.7658334', '4.0914207')",1.175814534801014
"('2019-03-30 09:00:00', '0.7335259', '4.006254')",1.0562469462041553
"('2019-03-30 10:00:00', '0.71183026', '3.9042215')",0.9693562631892765
"('2019-03-30 11:00:00', '0.69738626', '3.8166323')",0.9095428718420044
"('2019-03-30 12:00:00', '0.67639816', '3.7644513')",0.8439225628370022
"('2019-03-30 13:00:00', '0.64798164', '3.7371492')",0.7688859378066861
"('2019-03-30 14:00:00', '0.61879873', '3.7190723')",0.6977976920487086
"('2019-03-30 15:00:00', '0.5846636', '3.724011')",0.623762336331933
"('2019-03-30 16:00:00', '0.5493494', '3.7428334')",0.5534697448922441
"('2019-03-30 17:00:00', '0.5170418', '3.755972')",0.49200524860291955
"('2019-03-30 18:00:00', '0.4906299', '3.7399447')",0.44113273204576703
"('2019-03-30 19:00:00', '0.4688753', '3.7003431')",0.39861421708184236
"('2019-03-30 20:00:00', '0.4514835', '3.6430373')",0.36386766527828035
"('2019-03-30 21:00:00', '0.435035', '3.5886202')",0.3327913082608134
"('2019-03-30 22:00:00', '0.42076778', '3.5123053')",0.30470058800122113
"('2019-03-30 23:00:00', '0.40596998', '3.4766173')",0.2807636033137357
"('2019-03-31 00:00:00', '0.39193857', '3.4516451')",0.2598114115831339
"('2019-03-31 01:00:00', '0.37955797', '3.421175')",0.24150581948462393
"('2019-03-31 02:00:00', '0.36794376', '3.3908916')",0.22494320083606734
"('2019-03-31 03:00:00', '0.35603487', '3.3692737')",0.20927504382848772
"('2019-03-31 04:00:00', '0.34412587', '3.3474696')",0.19424388981703805
"('2019-03-31 05:00:00', '0.33333707', '3.3193293')",0.1807230914102459
"('2019-03-31 06:00:00', '0.32696986', '3.2664027')",0.17111230777755193
"('2019-03-31 07:00:00', '0.32077956', '3.2145014')",0.16207762866854178
"('2019-03-31 08:00:00', '0.31718326', '3.157382')",0.15564806491600944
"('2019-03-31 09:00:00', '0.31500196', '3.1075306')",0.1510907948781042
"('2019-03-31 10:00:00', '0.31046236', '3.0805082')",0.14549107680067166
"('2019-03-31 11:00:00', '0.31146455', '3.037552')",0.14438997750041563
"('2019-03-31 12:00:00', '0.30857575', '3.0321476')",0.1414718408638297
"('2019-03-31 13:00:00', '0.30415416', '3.0451927')",0.13803791207966
"('2019-03-31 14:00:00', '0.30079365', '3.054977')",0.13543825584608873
"('2019-03-31 15:00:00', '0.29584146', '3.0761287')",0.13192243409982343
"('2019-03-31 16:00:00', '0.29112494', '3.0968146')",0.1286086293965829
"('2019-03-31 17:00:00', '0.28664434', '3.1158235')",0.1254456684431953
"('2019-03-31 18:00:00', '0.29059434', '3.054977')",0.12640909649926743
"('2019-03-31 19:00:00', '0.29489815', '3.0247865')",0.12889465316514256
"('2019-03-31 20:00:00', '0.30167794', '2.9876075')",0.13323144209475413
"('2019-03-31 21:00:00', '0.29955566', '2.9902165')",0.13147820713432584
"('2019-03-31 22:00:00', '0.29006374', '3.0346634')",0.12511042274020645
"('2019-03-31 23:00:00', '0.28599584', '3.0467768')",0.12211138360640562
"('2019-04-01 00:00:00', '0.28399146', '3.035409')",0.11995652005705403
"('2019-04-01 01:00:00', '0.28122056', '3.0355954')",0.11763433549020036
"('2019-04-01 02:00:00', '0.27780104', '3.0327067')",0.11468172723701195
"('2019-04-01 03:00:00', '0.27290785', '3.0359678')",0.11079631009743802
"('2019-04-01 04:00:00', '0.26854515', '3.0197546')",0.10670932141112657
