index;lat;long;time;100m_ucomponent_wind;100m_vcomponent_wind;velocita_vento;potenza prodotta;capacity factor
5344;21,76000023;159,3200073;43688,66667;-3,013397;1,5806187;3,402780768;0;0
5345;21,76000023;159,3200073;43688,70833;-2,3869567;1,5179043;2,828709202;0;0
5346;21,76000023;159,3200073;43688,75;-2,310862;1,2163922;2,611454225;0;0
5347;21,76000023;159,3200073;43688,79167;-2,1688547;0,9136741;2,353450886;0;0
5348;21,76000023;159,3200073;43688,83333;-2,5546863;0,7468374;2,661613833;0;0
5349;21,76000023;159,3200073;43688,875;-2,7952952;0,8927692;2,934401489;0;0
5350;21,76000023;159,3200073;43688,91667;-2,6270297;0,21617615;2,635909174;0;0
5351;21,76000023;159,3200073;43688,95833;-1,8832324;0,27286044;1,902897026;0;0
5352;21,76000023;159,3200073;43689;-0,91490245;0,40512374;1,000585697;0;0
5353;21,76000023;159,3200073;43689,04167;-0,40421152;0,01074595;0,404354335;0;0
5354;21,76000023;159,3200073;43689,08333;-0,6287441;-1,1193212;1,283822064;0;0
5355;21,76000023;159,3200073;43689,125;-1,3827231;-1,7050586;2,195255794;0;0
5356;21,76000023;159,3200073;43689,16667;-1,7921331;-1,439326;2,298564853;0;0
5357;21,76000023;159,3200073;43689,20833;-1,7112157;-1,4686731;2,255052072;0;0
5358;21,76000023;159,3200073;43689,25;-1,9014521;-1,6286756;2,503618241;0;0
5359;21,76000023;159,3200073;43689,29167;-1,9764749;-1,9044586;2,744706831;0;0
5360;21,76000023;159,3200073;43689,33333;-2,4041047;-1,3074647;2,736637234;0;0
5361;21,76000023;159,3200073;43689,375;-1,9250307;-0,40453666;1,9670773;0;0
5362;21,76000023;159,3200073;43689,41667;-2,2738867;-0,71569705;2,383858845;0;0
5363;21,76000023;159,3200073;43689,45833;-1,5670648;-0,8322817;1,774368878;0;0
5364;21,76000023;159,3200073;43689,5;-1,1335404;-1,0662551;1,556217779;0;0
5365;21,76000023;159,3200073;43689,54167;-0,60677314;-0,9223333;1,104025525;0;0
5366;21,76000023;159,3200073;43689,58333;-0,2541659;-1,538222;1,559078967;0;0
5367;21,76000023;159,3200073;43689,625;-0,38224053;-2,4327078;2,462554581;0;0
5368;21,76000023;159,3200073;43689,66667;-1,2407157;-2,8504024;3,108724705;0;0
5369;21,76000023;159,3200073;43689,70833;-1,0338671;-2,5850718;2,784147516;0;0
5370;21,76000023;159,3200073;43689,75;-1,0043938;-2,2489862;2,463076498;0;0
5371;21,76000023;159,3200073;43689,79167;-0,98349476;-1,6097808;1,886440078;0;0
5372;21,76000023;159,3200073;43689,83333;-0,8388078;-1,4345018;1,661744246;0;0
5373;21,76000023;159,3200073;43689,875;-0,78950715;-1,7625469;1,93129312;0;0
5374;21,76000023;159,3200073;43689,91667;-1,6522694;-1,2568107;2,075949736;0;0
5375;21,76000023;159,3200073;43689,95833;-0,95402145;-0,47167334;1,064252163;0;0
5376;21,76000023;159,3200073;43690;-0,64053345;0,06542014;0,643865588;0;0
5377;21,76000023;159,3200073;43690,04167;-0,13680887;0,07346047;0,155283958;0;0
5378;21,76000023;159,3200073;43690,08333;0,15845919;-0,24212214;0,289365592;0;0
5379;21,76000023;159,3200073;43690,125;0,18150187;0,009539902;0,18175241;0;0
5380;21,76000023;159,3200073;43690,16667;0,20936775;0,24632737;0,323283201;0;0
5381;21,76000023;159,3200073;43690,20833;-0,039815187;0,5321608;0,533648167;0;0
5382;21,76000023;159,3200073;43690,25;-0,59444785;1,2730764;1,40502376;0;0
5383;21,76000023;159,3200073;43690,29167;-0,70269513;2,0248466;2,143311503;0;0
5384;21,76000023;159,3200073;43690,33333;0,023418427;2,1446474;2,144775255;0;0
5385;21,76000023;159,3200073;43690,375;0,79133034;1,9573078;2,11122181;0;0
5386;21,76000023;159,3200073;43690,41667;1,6524844;1,2791067;2,089693433;0;0
5387;21,76000023;159,3200073;43690,45833;1,5490603;1,5460453;2,188571197;0;0
5388;21,76000023;159,3200073;43690,5;1,3063083;1,9922831;2,382358773;0;0
5389;21,76000023;159,3200073;43690,54167;1,868979;1,7832348;2,583216765;0;0
5390;21,76000023;159,3200073;43690,58333;2,2676716;1,787657;2,887568533;0;0
5391;21,76000023;159,3200073;43690,625;2,4493337;1,8600199;3,075534035;0;0
5392;21,76000023;159,3200073;43690,66667;2,4557643;1,410566;2,832044268;0;0
5393;21,76000023;159,3200073;43690,70833;2,234983;1,3920732;2,633062248;0;0
5394;21,76000023;159,3200073;43690,75;2,0635023;1,2509656;2,413080329;0;0
5395;21,76000023;159,3200073;43690,79167;2,0372443;1,1002095;2,315345607;0;0
5396;21,76000023;159,3200073;43690,83333;1,3791871;1,410566;1,972778117;0;0
5397;21,76000023;159,3200073;43690,875;0,82241106;1,6988114;1,887410958;0;0
5398;21,76000023;159,3200073;43690,91667;0,48159313;1,837909;1,899958272;0;0
5399;21,76000023;159,3200073;43690,95833;0,36637974;2,4409332;2,468276524;0;0
5400;21,76000023;159,3200073;43691;0,3165431;2,959534;2,976414123;0;0
5401;21,76000023;159,3200073;43691,04167;0,38995838;3,56497;3,586234605;0;0
5402;21,76000023;159,3200073;43691,08333;0,5555444;3,9955294;4,033966381;873703,9239;0,048539107
5403;21,76000023;159,3200073;43691,125;0,7747178;4,07352;4,146535043;948906,6338;0,052717035
5404;21,76000023;159,3200073;43691,16667;0,6461077;4,2343264;4,283336926;1045957,828;0,058108768
5405;21,76000023;159,3200073;43691,20833;0,47462702;4,051811;4,079515068;903635,0906;0,050201949
5406;21,76000023;159,3200073;43691,25;0,38245583;3,7728124;3,792147923;0;0
5407;21,76000023;159,3200073;43691,29167;0,3428011;3,7728124;3,788353996;0;0
5408;21,76000023;159,3200073;43691,33333;0,42907715;3,6690922;3,694095934;0;0
5409;21,76000023;159,3200073;43691,375;0,27045774;3,763566;3,773271316;0;0
5410;21,76000023;159,3200073;43691,41667;0,3358345;2,2929912;2,317454089;0;0
5411;21,76000023;159,3200073;43691,45833;0,40603447;2,4799287;2,512948537;0;0
5412;21,76000023;159,3200073;43691,5;0,701303;2,5993276;2,69227225;0;0
5413;21,76000023;159,3200073;43691,54167;0,85402775;2,7935011;2,921131937;0;0
5414;21,76000023;159,3200073;43691,58333;0,9574523;3,0186303;3,166834981;0;0
5415;21,76000023;159,3200073;43691,625;1,0973158;3,314112;3,491051462;0;0
5416;21,76000023;159,3200073;43691,66667;1,136435;3,539643;3,717600984;0;0
5417;21,76000023;159,3200073;43691,70833;1,362575;3,2007434;3,478702192;0;0
5418;21,76000023;159,3200073;43691,75;1,5737109;3,036721;3,420269058;0;0
5419;21,76000023;159,3200073;43691,79167;1,9348917;3,3498914;3,868536969;0;0
5420;21,76000023;159,3200073;43691,83333;2,1288795;3,6992433;4,268082581;1034822,598;0,057490144
5421;21,76000023;159,3200073;43691,875;2,366809;3,7961292;4,473520062;1191559,218;0,066197734
5422;21,76000023;159,3200073;43691,91667;2,600987;3,6658762;4,494861698;1208694,27;0,067149682
5423;21,76000023;159,3200073;43691,95833;3,054339;3,5987394;4,720160166;1399708,723;0,077761596
5424;21,76000023;159,3200073;43692;3,7274008;3,6188402;5,195143994;1866208,791;0,103678266
5425;21,76000023;159,3200073;43692,04167;4,163069;3,639745;5,529818005;2250608,617;0,125033812
5426;21,76000023;159,3200073;43692,08333;4,42029;4,0272884;5,979800627;2845952,032;0,158108446
5427;21,76000023;159,3200073;43692,125;4,786294;4,0172377;6,248744593;3247474,762;0,180415265
5428;21,76000023;159,3200073;43692,16667;5,0896006;3,514316;6,185018287;3149128,822;0,174951601
5429;21,76000023;159,3200073;43692,20833;5,7047873;1,9665542;6,034230155;2924375,085;0,162465283
5430;21,76000023;159,3200073;43692,25;6,2042246;-0,4009185;6,217164831;3198487,131;0,177693729
5431;21,76000023;159,3200073;43692,29167;4,614277;0,16592416;4,617259258;1310147,658;0,072785981
5432;21,76000023;159,3200073;43692,33333;3,7231135;2,5317888;4,502391438;1214778,823;0,067487712
5433;21,76000023;159,3200073;43692,375;3,899953;2,2467594;4,500840055;1213523,531;0,067417974
5434;21,76000023;159,3200073;43692,41667;3,7729502;0,12250642;3,774938547;0;0
5435;21,76000023;159,3200073;43692,45833;3,6079001;0,34683138;3,624532403;0;0
5436;21,76000023;159,3200073;43692,5;3,3962288;1,6473534;3,774671282;0;0
5437;21,76000023;159,3200073;43692,54167;3,7933135;2,661238;4,633725823;1324214,875;0,073567493
5438;21,76000023;159,3200073;43692,58333;4,0157027;2,6994295;4,838676245;1507811,864;0,083767326
5439;21,76000023;159,3200073;43692,625;4,1464567;2,8682761;5,041836069;1705821,662;0,09476787
5440;21,76000023;159,3200073;43692,66667;4,3897448;2,990087;5,311353846;1994266,385;0,110792577
5441;21,76000023;159,3200073;43692,70833;4,946521;2,6572177;5,615057961;2356297,885;0,130905438
5442;21,76000023;159,3200073;43692,75;5,1801634;1,611172;5,424939453;2124966,8;0,118053711
5443;21,76000023;159,3200073;43692,79167;5,1748047;0,85015553;5,244174683;1919547,712;0,10664154
5444;21,76000023;159,3200073;43692,83333;5,121217;0,3347709;5,132147223;1799139,263;0,099952181
5445;21,76000023;159,3200073;43692,875;4,7916527;-0,31609312;4,802067311;1473846,29;0,081880349
5446;21,76000023;159,3200073;43692,91667;4,9341955;-0,019003235;4,934232094;1598917,972;0,088828776
5447;21,76000023;159,3200073;43692,95833;5,0086823;0,47587857;5,031238296;1695087,514;0,094171529
5448;21,76000023;159,3200073;43693;5,6511993;-0,23046368;5,655896661;2408085,265;0,133782515
5449;21,76000023;159,3200073;43693,04167;6,1501007;-0,87007123;6,211341447;3189507,839;0,17719488
5450;21,76000023;159,3200073;43693,08333;6,0300646;-0,26945925;6,036082121;2927068,472;0,162614915
5451;21,76000023;159,3200073;43693,125;6,596486;-0,47287938;6,613413828;3849856,661;0,213880926
5452;21,76000023;159,3200073;43693,16667;7,4067326;-0,8258495;7,452631428;5509299,641;0,306072202
5453;21,76000023;159,3200073;43693,20833;7,0578766;-1,2982184;7,176279894;4918872,547;0,273270697
5454;21,76000023;159,3200073;43693,25;6,8306646;-1,8984283;7,08957043;4742717,171;0,263484287
5455;21,76000023;159,3200073;43693,29167;6,582554;-1,5961123;6,773299908;4135884,289;0,229771349
5456;21,76000023;159,3200073;43693,33333;6,21387;-1,1410301;6,317763059;3356274,436;0,186459691
5457;21,76000023;159,3200073;43693,375;6,076686;-0,96816313;6,153328578;3100971,55;0,172276197
5458;21,76000023;159,3200073;43693,41667;5,6463766;-1,0726874;5,747366959;2526819,638;0,140378869
5459;21,76000023;159,3200073;43693,45833;5,4057674;-1,2238454;5,542573296;2266218,59;0,125901033
5460;21,76000023;159,3200073;43693,5;5,358074;-0,78363776;5,415075727;2113396,899;0,117410939
5461;21,76000023;159,3200073;43693,54167;5,6104727;0,0895411;5,611187176;2351428,246;0,130634903
5462;21,76000023;159,3200073;43693,58333;5,967903;0,47748658;5,986974165;2856206,578;0,158678143
5463;21,76000023;159,3200073;43693,625;5,864478;1,3928772;6,027620518;2914775,902;0,161931995
5464;21,76000023;159,3200073;43693,66667;5,6094007;1,7940893;5,889323614;2718715,23;0,151039735
5465;21,76000023;159,3200073;43693,70833;5,3334246;1,9215283;5,669011287;2424875,4;0,1347153
5466;21,76000023;159,3200073;43693,75;4,7407446;2,2089698;5,230124945;1904160,952;0,10578672
5467;21,76000023;159,3200073;43693,79167;4,2375555;2,5852568;4,963912704;1627945,527;0,090441418
5468;21,76000023;159,3200073;43693,83333;3,722042;3,137225;4,867830867;1535231,609;0,085290645
5469;21,76000023;159,3200073;43693,875;3,2649388;3,7997475;5,009781076;1673492,254;0,092971792
5470;21,76000023;159,3200073;43693,91667;4,162533;3,7322087;5,590712187;2325781,266;0,12921007
5471;21,76000023;159,3200073;43693,95833;3,499117;4,715138;5,871656167;2694320,846;0,149684491
5472;21,76000023;159,3200073;43694;3,3426409;4,9804683;5,998192451;2872292,409;0,1595718
5473;21,76000023;159,3200073;43694,04167;2,6251016;4,9012713;5,560001688;2287663,974;0,127092443
5474;21,76000023;159,3200073;43694,08333;1,8437929;5,0853944;5,409326064;2106672,105;0,117037339
5475;21,76000023;159,3200073;43694,125;1,7709136;5,7302284;5,997637243;2871494,883;0,159527493
5476;21,76000023;159,3200073;43694,16667;1,4815397;6,2838044;6,456094611;3581600,328;0,198977796
5477;21,76000023;159,3200073;43694,20833;1,5131564;6,648031;6,818061196;4218423,207;0,234356845
5478;21,76000023;159,3200073;43694,25;1,6353364;6,8112497;7,00481603;4574647,804;0,2541471
5479;21,76000023;159,3200073;43694,29167;1,4172344;6,672152;6,821009138;4223897,364;0,234660965
5480;21,76000023;159,3200073;43694,33333;1,2296777;6,4856167;6,601161354;3828498,736;0,212694374
5481;21,76000023;159,3200073;43694,375;1,2077065;6,555969;6,666279661;3942920,766;0,219051154
5482;21,76000023;159,3200073;43694,41667;1,9504323;5,462084;5,799874807;2596709,222;0,144261623
5483;21,76000023;159,3200073;43694,45833;1,9354277;6,0550575;6,356854703;3418962,345;0,189942352
5484;21,76000023;159,3200073;43694,5;2,1953282;6,319584;6,690037955;3985228,319;0,221401573
5485;21,76000023;159,3200073;43694,54167;1,564601;6,0815907;6,279627515;3295862,718;0,183103484
5486;21,76000023;159,3200073;43694,58333;1,5962176;6,274156;6,474020709;3611517,433;0,200639857
5487;21,76000023;159,3200073;43694,625;1,963829;5,920382;6,237591472;3230116,938;0,179450941
5488;21,76000023;159,3200073;43694,66667;2,5211415;6,1591797;6,655197145;3923288,431;0,217960468
5489;21,76000023;159,3200073;43694,70833;2,2590976;6,3441067;6,734330834;4064908,803;0,225828267
5490;21,76000023;159,3200073;43694,75;1,6894603;6,4389825;6,65693411;3926361,095;0,218131172
5491;21,76000023;159,3200073;43694,79167;0,9997864;6,371846;6,449805756;3571144,054;0,198396892
5492;21,76000023;159,3200073;43694,83333;0,6686144;6,678986;6,71236912;4025269,43;0,223626079
5493;21,76000023;159,3200073;43694,875;0,31761503;6,943111;6,950371908;4468806,957;0,248267053
5494;21,76000023;159,3200073;43694,91667;0,47891378;6,4799886;6,497661938;3651226,701;0,202845928
5495;21,76000023;159,3200073;43694,95833;-0,22469282;6,298679;6,30268546;3332302,081;0,185127893
5496;21,76000023;159,3200073;43695;-0,68072414;5,8568635;5,89628997;2728374,379;0,151576354
5497;21,76000023;159,3200073;43695,04167;-0,9808154;6,036967;6,116123724;3045062,77;0,169170154
5498;21,76000023;159,3200073;43695,08333;-1,0622687;6,6906447;6,774447674;4137987,178;0,229888177
5499;21,76000023;159,3200073;43695,125;-0,75789046;6,9294424;6,970765376;4508259,005;0,250458834
5500;21,76000023;159,3200073;43695,16667;-0,55532885;6,7806964;6,803398695;4191266,053;0,232848114
5501;21,76000023;159,3200073;43695,20833;-0,4427948;6,3891325;6,404457927;3496347,526;0,194241529
5502;21,76000023;159,3200073;43695,25;-0,4744115;5,7643995;5,783888646;2575296,467;0,143072026
5503;21,76000023;159,3200073;43695,29167;-0,36562848;5,1099176;5,122981755;1789517,255;0,099417625
5504;21,76000023;159,3200073;43695,33333;-0,2434485;4,870316;4,876396734;1543350,468;0,085741693
5505;21,76000023;159,3200073;43695,375;-0,5799792;4,0879927;4,128929666;936871,2625;0,052048403
5506;21,76000023;159,3200073;43695,41667;-1,0901341;2,7452593;2,95378418;0;0
5507;21,76000023;159,3200073;43695,45833;-1,6619151;2,9671721;3,400892834;0;0
5508;21,76000023;159,3200073;43695,5;-2,3746314;3,686379;4,385004495;1122218,933;0,062345496
5509;21,76000023;159,3200073;43695,54167;-2,4834146;4,717952;5,331643194;2017208,065;0,112067115
5510;21,76000023;159,3200073;43695,58333;-2,0815067;5,6120358;5,985617425;2854265,237;0,158570291
5511;21,76000023;159,3200073;43695,625;-1,4475641;5,6831923;5,864649737;2684687,251;0,149149292
5512;21,76000023;159,3200073;43695,66667;-1,3312788;5,497461;5,656357546;2408674;0,133815222
5513;21,76000023;159,3200073;43695,70833;-1,3929048;5,5340447;5,706648274;2473493,539;0,137416308
5514;21,76000023;159,3200073;43695,75;-1,4272008;5,450425;5,634184484;2380458,708;0,132247706
5515;21,76000023;159,3200073;43695,79167;-1,5086541;5,3430867;5,551991776;2277791,17;0,126543954
5516;21,76000023;159,3200073;43695,83333;-1,4556024;5,268312;5,465701206;2173227,149;0,120734842
5517;21,76000023;159,3200073;43695,875;-1,3114514;4,8630795;5,036809208;1700724,483;0,094484693
5518;21,76000023;159,3200073;43695,91667;-0,9620595;3,9420612;4,057758616;889254,5345;0,04940303
5519;21,76000023;159,3200073;43695,95833;-0,9015055;3,741857;3,848922703;0;0
5520;21,76000023;159,3200073;43696;-0,82541084;3,3205442;3,421595657;0;0
5521;21,76000023;159,3200073;43696,04167;-1,0011787;2,8682761;3,037987257;0;0
5522;21,76000023;159,3200073;43696,08333;-1,0402977;2,537819;2,742762217;0;0
5523;21,76000023;159,3200073;43696,125;-1,0692351;2,189271;2,436425909;0;0
5524;21,76000023;159,3200073;43696,16667;-1,0285084;1,9536896;2,207879658;0;0
5525;21,76000023;159,3200073;43696,20833;-0,96634674;1,7691643;2,01587905;0;0
5526;21,76000023;159,3200073;43696,25;-1,1281815;1,8905731;2,201603993;0;0
5527;21,76000023;159,3200073;43696,29167;-1,544558;1,9999216;2,526924182;0;0
5528;21,76000023;159,3200073;43696,33333;-1,958791;1,8962014;2,726250526;0;0
5529;21,76000023;159,3200073;43696,375;-2,071861;1,9259505;2,828761802;0;0
5530;21,76000023;159,3200073;43696,41667;-1,1962378;1,237699;1,721302904;0;0
5531;21,76000023;159,3200073;43696,45833;-1,0874548;1,5018235;1,854193023;0;0
5532;21,76000023;159,3200073;43696,5;-0,93258643;1,5215224;1,784586188;0;0
5533;21,76000023;159,3200073;43696,54167;-0,92883515;1,5388091;1,797405959;0;0
5534;21,76000023;159,3200073;43696,58333;-0,77182317;1,7607219;1,922460042;0;0
5535;21,76000023;159,3200073;43696,625;-0,6683991;2,1422353;2,244087663;0;0
5536;21,76000023;159,3200073;43696,66667;-0,4036758;2,1514816;2,189024264;0;0
5537;21,76000023;159,3200073;43696,70833;-0,115909815;1,9058497;1,909371144;0;0
5538;21,76000023;159,3200073;43696,75;0,026633501;1,8226324;1,822826983;0;0
5539;21,76000023;159,3200073;43696,79167;0,30421782;1,9319808;1,955785851;0;0
5540;21,76000023;159,3200073;43696,83333;0,5292864;2,0196202;2,087824189;0;0
5541;21,76000023;159,3200073;43696,875;0,50034904;1,6762985;1,749378696;0;0
5542;21,76000023;159,3200073;43696,91667;0,095761776;0,7046257;0,711103153;0;0
5543;21,76000023;159,3200073;43696,95833;-0,053212166;0,8947793;0,896360157;0;0
5544;21,76000023;159,3200073;43697;0,17292786;0,9671422;0,982480575;0;0
5545;21,76000023;159,3200073;43697,04167;0,35941315;1,0041277;1,066513127;0;0
5546;21,76000023;159,3200073;43697,08333;0,5169611;0,8963874;1,034774927;0;0
5547;21,76000023;159,3200073;43697,125;0,727561;0,8947793;1,153245422;0;0
5548;21,76000023;159,3200073;43697,16667;1,0426564;0,38582695;1,111753032;0;0
5549;21,76000023;159,3200073;43697,20833;1,1048183;-0,27669555;1,138939816;0;0
5550;21,76000023;159,3200073;43697,25;1,0656991;-0,69037;1,269773723;0;0
5551;21,76000023;159,3200073;43697,29167;0,9001131;-1,1305777;1,445133049;0;0
5552;21,76000023;159,3200073;43697,33333;0,18310976;-0,83027166;0,850223626;0;0
5553;21,76000023;159,3200073;43697,375;-0,4829855;-0,36634514;0,606204384;0;0
5554;21,76000023;159,3200073;43697,41667;-0,5365732;-0,05237057;0,539122876;0;0
5555;21,76000023;159,3200073;43697,45833;-0,66196847;0,5188943;0,84110258;0;0
5556;21,76000023;159,3200073;43697,5;-1,0177908;1,9548957;2,203977157;0;0
5557;21,76000023;159,3200073;43697,54167;-0,9936764;3,1685822;3,320738765;0;0
5558;21,76000023;159,3200073;43697,58333;-0,87578344;3,6759264;3,778813508;0;0
5559;21,76000023;159,3200073;43697,625;-0,83720016;4,020454;4,106696297;921818,0814;0,051212116
5560;21,76000023;159,3200073;43697,66667;0,16971254;3,1516976;3,156263631;0;0
5561;21,76000023;159,3200073;43697,70833;1,3234563;2,539829;2,863960183;0;0
5562;21,76000023;159,3200073;43697,75;1,4783244;3,1717982;3,499392355;0;0
5563;21,76000023;159,3200073;43697,79167;1,8175349;3,0411432;3,542878078;0;0
5564;21,76000023;159,3200073;43697,83333;1,894165;2,6753085;3,277977519;0;0
5565;21,76000023;159,3200073;43697,875;1,7441196;3,4230583;3,841781007;0;0
5566;21,76000023;159,3200073;43697,91667;2,6829762;3,564568;4,461446662;1181937,681;0,065663204
5567;21,76000023;159,3200073;43697,95833;3,3630042;2,787471;4,368042104;1109246,1;0,061624783
5568;21,76000023;159,3200073;43698;3,9449668;2,0176103;4,430972171;1157882,606;0,064326811
5569;21,76000023;159,3200073;43698,04167;3,6925688;1,5902671;4,020449452;864950,5544;0,048052809
5570;21,76000023;159,3200073;43698,08333;3,6196895;1,4660442;3,905308909;0;0
5571;21,76000023;159,3200073;43698,125;3,9455028;1,4021236;4,187235715;977124,0249;0,054284668
5572;21,76000023;159,3200073;43698,16667;4,263814;1,1492555;4,415982114;1146170,905;0,063676161
5573;21,76000023;159,3200073;43698,20833;3,8988814;0,84492934;3,989383632;0;0
5574;21,76000023;159,3200073;43698,25;3,777773;0,09878748;3,779064409;0;0
5575;21,76000023;159,3200073;43698,29167;3,1443663;-0,19991046;3,150714779;0;0
5576;21,76000023;159,3200073;43698,33333;1,9863362;0,4224104;2,030754058;0;0
5577;21,76000023;159,3200073;43698,375;1,0474796;1,4174002;1,76245194;0;0
5578;21,76000023;159,3200073;43698,41667;1,162157;2,1587179;2,45166716;0;0
5579;21,76000023;159,3200073;43698,45833;1,3834743;2,5346029;2,887596405;0;0
5580;21,76000023;159,3200073;43698,5;1,5769258;2,5060596;2,960917037;0;0
5581;21,76000023;159,3200073;43698,54167;2,007771;2,3540976;3,094013558;0;0
5582;21,76000023;159,3200073;43698,58333;2,391995;2,4268625;3,407536012;0;0
5583;21,76000023;159,3200073;43698,625;2,0983343;3,0162182;3,674313414;0;0
5584;21,76000023;159,3200073;43698,66667;1,5394144;3,8512056;4,147478905;949554,7707;0,052753043
5585;21,76000023;159,3200073;43698,70833;1,371685;4,1004553;4,323800806;1075881,642;0,059771202
5586;21,76000023;159,3200073;43698,75;1,2312851;4,2387486;4,413961111;1144597,967;0,063588776
5587;21,76000023;159,3200073;43698,79167;0,82776976;4,644785;4,717968893;1397760,238;0,077653347
5588;21,76000023;159,3200073;43698,83333;0,48802376;4,6359406;4,661556868;1348218,937;0,074901052
5589;21,76000023;159,3200073;43698,875;0,5453625;4,351313;4,385355753;1122488,638;0,06236048
5590;21,76000023;159,3200073;43698,91667;0,9938917;5,3881125;5,479012413;2189143,928;0,121619107
5591;21,76000023;159,3200073;43698,95833;1,4108043;5,015846;5,210477893;1882782,424;0,104599024
5592;21,76000023;159,3200073;43699;1,7098236;4,714736;5,015200125;1678928,749;0,093273819
5593;21,76000023;159,3200073;43699,04167;2,1792517;4,638353;5,124788437;1791411,208;0,099522845
5594;21,76000023;159,3200073;43699,08333;3,2349296;3,7824607;4,977125522;1640979,833;0,091165546
5595;21,76000023;159,3200073;43699,125;3,6893535;2,2061558;4,298657077;1057221,205;0,058734511
5596;21,76000023;159,3200073;43699,16667;3,1400795;0,6849269;3,213911032;0;0
5597;21,76000023;159,3200073;43699,20833;2,7740755;0,10280763;2,775979879;0;0
5598;21,76000023;159,3200073;43699,25;2,4380803;-0,28754997;2,454978724;0;0
5599;21,76000023;159,3200073;43699,29167;1,476717;-0,17659354;1,487238507;0;0
5600;21,76000023;159,3200073;43699,33333;-0,34580088;1,5810207;1,618395719;0;0
5601;21,76000023;159,3200073;43699,375;-1,4502437;2,787471;3,142165076;0;0
5602;21,76000023;159,3200073;43699,41667;-1,0333312;1,3948873;1,735938924;0;0
5603;21,76000023;159,3200073;43699,45833;-1,8489361;2,2342968;2,900111531;0;0
5604;21,76000023;159,3200073;43699,5;-2,4041047;2,8767185;3,749030373;0;0
5605;21,76000023;159,3200073;43699,54167;-2,36445;3,4238625;4,160944391;958833,4971;0,053268528
5606;21,76000023;159,3200073;43699,58333;-1,7283638;3,6976354;4,081635576;905044,9358;0,050280274
5607;21,76000023;159,3200073;43699,625;-1,0306518;3,3261726;3,482192886;0;0
5608;21,76000023;159,3200073;43699,66667;-0,92776346;3,2296886;3,360302589;0;0
5609;21,76000023;159,3200073;43699,70833;-0,99314046;3,158532;3,310989636;0;0
5610;21,76000023;159,3200073;43699,75;-1,5992174;3,6413531;3,977052764;0;0
5611;21,76000023;159,3200073;43699,79167;-1,7862384;4,1310086;4,50065325;1213372,438;0,06740958
5612;21,76000023;159,3200073;43699,83333;-1,46632;3,9947255;4,255340899;1025582,343;0,056976797
5613;21,76000023;159,3200073;43699,875;-0,45726347;2,8972213;2,933083896;0;0
5614;21,76000023;159,3200073;43699,91667;-0,9352658;3,213206;3,346552691;0;0
5615;21,76000023;159,3200073;43699,95833;-1,2632225;3,5943172;3,809835589;0;0
5616;21,76000023;159,3200073;43700;-1,1748028;3,7297966;3,910440422;0;0
5617;21,76000023;159,3200073;43700,04167;-0,9143665;3,7603498;3,869922055;0;0
5618;21,76000023;159,3200073;43700,08333;-0,7219868;4,064274;4,127903595;936172,9767;0,05200961
5619;21,76000023;159,3200073;43700,125;-0,7562828;3,7032635;3,779698959;0;0
5620;21,76000023;159,3200073;43700,16667;-1,4818604;2,4361088;2,851409534;0;0
5621;21,76000023;159,3200073;43700,20833;-2,555758;2,0047457;3,248215553;0;0
5622;21,76000023;159,3200073;43700,25;-2,633996;2,4670641;3,608925076;0;0
5623;21,76000023;159,3200073;43700,29167;-2,8719254;2,8481753;4,044756858;880733,9201;0,048929662
5624;21,76000023;159,3200073;43700,33333;-3,0637696;3,7844708;4,869178924;1536507,425;0,085361524
5625;21,76000023;159,3200073;43700,375;-3,09753;5,0817766;5,951398618;2805592,437;0,155866246
5626;21,76000023;159,3200073;43700,41667;-2,4737687;4,051811;4,747283851;1423977,288;0,079109849
5627;21,76000023;159,3200073;43700,45833;-2,9035423;3,5770304;4,607136244;1301549,319;0,072308296
5628;21,76000023;159,3200073;43700,5;-3,5605276;3,6280866;5,083342322;1748298,293;0,097127683
5629;21,76000023;159,3200073;43700,54167;-4,126414;4,0594497;5,788473406;2581425,464;0,143412526
5630;21,76000023;159,3200073;43700,58333;-4,335406;4,213422;6,045549614;2940863,259;0,163381292
5631;21,76000023;159,3200073;43700,625;-4,015487;4,7139316;6,192357142;3160351,958;0,175575109
5632;21,76000023;159,3200073;43700,66667;-3,5862496;4,7682037;5,966318188;2826745,408;0,157041412
5633;21,76000023;159,3200073;43700,70833;-3,1152136;4,765792;5,693621796;2456593,559;0,13647742
5634;21,76000023;159,3200073;43700,75;-3,0471573;4,516542;5,448331786;2152574,064;0,119587448
5635;21,76000023;159,3200073;43700,79167;-3,5755322;4,167994;5,491502936;2204149,882;0,122452771
5636;21,76000023;159,3200073;43700,83333;-4,112481;3,5223563;5,414747813;2113012,987;0,11738961
5637;21,76000023;159,3200073;43700,875;-4,2496653;3,3860729;5,433704523;2135283,371;0,118626854
5638;21,76000023;159,3200073;43700,91667;-3,8686569;3,089385;4,950838908;1615116,481;0,089728693
5639;21,76000023;159,3200073;43700,95833;-3,6532342;2,809984;4,60891855;1303060,447;0,072392247
5640;21,76000023;159,3200073;43701;-4,068003;1,9335887;4,504155156;1216206,975;0,067567054
5641;21,76000023;159,3200073;43701,04167;-4,726596;2,0103738;5,136371537;1803585,582;0,100199199
5642;21,76000023;159,3200073;43701,08333;-4,8814645;1,5689603;5,127409881;1794161,655;0,099675647
