"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-01-16 03:00:00', '0.5828986', '3.7803445')",0.6293807897991268
"('2019-01-16 04:00:00', '0.5455364', '3.6493754')",0.5321843354022531
"('2019-01-16 05:00:00', '0.5059242', '3.5463257')",0.4447803647368452
"('2019-01-16 06:00:00', '0.4668448', '3.458951')",0.36939034624842143
"('2019-01-16 07:00:00', '0.43256164', '3.369258')",0.3089060076049442
"('2019-01-16 08:00:00', '0.40189016', '3.2805848')",0.2596343168198641
"('2019-01-16 09:00:00', '0.37719917', '3.186161')",0.22212899631492264
"('2019-01-16 10:00:00', '0.34185016', '3.128375')",0.17913748046803066
"('2019-01-16 11:00:00', '0.3153236', '3.0696616')",0.1495545167435829
"('2019-01-16 12:00:00', '0.2869022', '3.0410933')",0.12265735107971033
"('2019-01-16 13:00:00', '0.26315856', '3.0064034')",0.10201835970868793
"('2019-01-16 14:00:00', '0.24687552', '2.9439797')",0.08791985163266498
"('2019-01-16 15:00:00', '0.2389412', '2.8614285')",0.08004994896598523
"('2019-01-16 16:00:00', '0.23467803', '2.7937179')",0.0753916933932874
"('2019-01-16 17:00:00', '0.24723077', '2.705416')",0.08102801076348916
"('2019-01-16 18:00:00', '0.27174413', '2.642714')",0.09562393000601128
"('2019-01-16 19:00:00', '0.3024155', '2.6198037')",0.11740130505611729
"('2019-01-16 20:00:00', '0.32704735', '2.635201')",0.13811189864508314
"('2019-01-16 21:00:00', '0.3430344', '2.675549')",0.15427101500990306
"('2019-01-16 22:00:00', '0.36553454', '2.7014275')",0.17686676711319
"('2019-01-16 23:00:00', '0.38365316', '2.743909')",0.19789888327480562
"('2019-01-17 00:00:00', '0.3894559', '2.7798977')",0.20660530525889892
"('2019-01-17 01:00:00', '0.38696897', '2.8045702')",0.20578545631230896
"('2019-01-17 02:00:00', '0.38051498', '2.817927')",0.19992602696175552
"('2019-01-17 03:00:00', '0.37719917', '2.8211732')",0.1966832094632251
"('2019-01-17 04:00:00', '0.36648202', '2.8232136')",0.1857997659436477
"('2019-01-17 05:00:00', '0.35523188', '2.8116193')",0.17385070828146199
"('2019-01-17 06:00:00', '0.34759367', '2.7976136')",0.16562562436467906
"('2019-01-17 07:00:00', '0.35363317', '2.7828655')",0.1705274449511413
"('2019-01-17 08:00:00', '0.36855435', '2.7973351')",0.18618455785138263
"('2019-01-17 09:00:00', '0.3777913', '2.8444543')",0.19892938760861
"('2019-01-17 10:00:00', '0.40017307', '2.8950982')",0.22717215479261432
"('2019-01-17 11:00:00', '0.3982191', '2.980896')",0.23162587731673612
"('2019-01-17 12:00:00', '0.39010715', '3.0492558')",0.22738287802202928
"('2019-01-17 13:00:00', '0.38033736', '3.1242013')",0.22144866376956204
"('2019-01-17 14:00:00', '0.36683726', '3.225025')",0.21265521988353484
"('2019-01-17 15:00:00', '0.3637582', '3.295611')",0.21367691660916538
"('2019-01-17 16:00:00', '0.3959099', '3.2418137')",0.2489871056294065
"('2019-01-17 17:00:00', '0.47483838', '3.162045')",0.34934598436186376
"('2019-01-17 18:00:00', '0.5909513', '3.1729898')",0.5429603807912664
"('2019-01-17 19:00:00', '0.707242', '3.2807703')",0.8040961671631027
"('2019-01-17 20:00:00', '0.8014469', '3.4294553')",1.0793709699365206
"('2019-01-17 21:00:00', '0.8685924', '3.581943')",1.324179318758577
"('2019-01-17 22:00:00', '0.9145994', '3.720518')",1.524970049904499
"('2019-01-17 23:00:00', '0.94722474', '3.8249593')",1.6816242580447929
"('2019-01-18 00:00:00', '0.99335015', '3.9033365')",1.887281992500504
"('2019-01-18 01:00:00', '1.0388834', '3.977911')",2.103704596905755
"('2019-01-18 02:00:00', '1.0576534', '4.046178')",2.2178277037583203
"('2019-01-18 03:00:00', '1.0470546', '4.09339')",2.198962699129785
"('2019-01-18 04:00:00', '1.0143702', '4.1142597')",2.0743438397522813
"('2019-01-18 05:00:00', '1.0420809', '4.2366023')",2.2543256343469267
"('2019-01-18 06:00:00', '0.96895516', '4.2106314')",1.9370938597057008
"('2019-01-18 07:00:00', '0.9085007', '4.1564627')",1.6810107861000396
"('2019-01-18 08:00:00', '0.858408', '4.0927405')",1.4777392270688015
"('2019-01-18 09:00:00', '0.81441414', '4.030781')",1.3100138689067482
"('2019-01-18 10:00:00', '0.76461756', '3.9768906')",1.1392741924385628
"('2019-01-18 11:00:00', '0.72784746', '3.9180844')",1.0170694477422935
"('2019-01-18 12:00:00', '0.69013', '3.8694813')",0.9030476056620325
"('2019-01-18 13:00:00', '0.623103', '3.8649364')",0.7352890800111425
"('2019-01-18 14:00:00', '0.55122066', '3.9049134')",0.5813778218004712
"('2019-01-18 15:00:00', '0.49497008', '3.9269888')",0.47142611570595305
"('2019-01-18 16:00:00', '0.45429206', '3.9100149')",0.39540739305476413
"('2019-01-18 17:00:00', '0.42800236', '3.8568666')",0.3461967809541209
"('2019-01-18 18:00:00', '0.42012727', '3.7554865')",0.3248059895723702
"('2019-01-18 19:00:00', '0.4277655', '3.650025')",0.32726791471376876
"('2019-01-18 20:00:00', '0.4382459', '3.631845')",0.34178980863622405
"('2019-01-18 21:00:00', '0.44866705', '3.689631')",0.3639379689098511
"('2019-01-18 22:00:00', '0.46027243', '3.788785')",0.3933018278831124
"('2019-01-18 23:00:00', '0.4773252', '3.8761597')",0.43273942966358014
"('2019-01-19 00:00:00', '0.4901148', '3.968821')",0.46714663649508703
"('2019-01-19 01:00:00', '0.5014241', '4.037923')",0.4974672791958682
"('2019-01-19 02:00:00', '0.52262175', '4.0116735')",0.5369039750834427
"('2019-01-19 03:00:00', '0.53902316', '3.9862587')",0.5675137804968002
"('2019-01-19 04:00:00', '0.54275346', '4.0066648')",0.5783414134798024
"('2019-01-19 05:00:00', '0.53671396', '4.0445085')",0.5708836636824147
"('2019-01-19 06:00:00', '0.5280099', '4.064914')",0.5553049857935488
"('2019-01-19 07:00:00', '0.5207269', '4.04961')",0.5380582649412864
"('2019-01-19 08:00:00', '0.5136808', '4.012972')",0.518858428669783
"('2019-01-19 09:00:00', '0.5048584', '3.980137')",0.49708799452833413
"('2019-01-19 10:00:00', '0.48975956', '3.9754994')",0.4672546331967202
"('2019-01-19 11:00:00', '0.4732988', '3.986908')",0.43762598467624964
"('2019-01-19 12:00:00', '0.45926583', '3.978653')",0.4112069182059467
"('2019-01-19 13:00:00', '0.44766045', '3.9566703')",0.38852896120719366
"('2019-01-19 14:00:00', '0.43652868', '3.9357078')",0.3674891252089503
"('2019-01-19 15:00:00', '0.42587078', '3.9198468')",0.3483540467750214
"('2019-01-19 16:00:00', '0.41675222', '3.896751')",0.33163058686586716
"('2019-01-19 17:00:00', '0.40597582', '3.9041715')",0.3153009666590938
"('2019-01-19 18:00:00', '0.39756775', '3.9015741')",0.3021747945602479
"('2019-01-19 19:00:00', '0.392002', '3.886177')",0.29261408207384954
"('2019-01-19 20:00:00', '0.39241648', '3.8141997')",0.28780211642080794
"('2019-01-19 21:00:00', '0.3934822', '3.7620718')",0.2854127313831886
"('2019-01-19 22:00:00', '0.3959099', '3.7104077')",0.28497741061679865
"('2019-01-19 23:00:00', '0.41912067', '3.5576415')",0.30622202349304156
"('2019-01-20 00:00:00', '0.45772636', '3.4006085')",0.34911182835338816
"('2019-01-20 01:00:00', '0.5774512', '3.5702562')",0.5833457503777408
"('2019-01-20 02:00:00', '0.58923423', '3.550314')",0.6040025626165286
"('2019-01-20 03:00:00', '0.5877539', '3.5596821')",0.6025572743503
"('2019-01-20 04:00:00', '0.57934594', '3.5776765')",0.5884005689259728
"('2019-01-20 05:00:00', '0.56774056', '3.5960417')",0.5679637825217919
"('2019-01-20 06:00:00', '0.5522865', '3.6196012')",0.5409855420001732
"('2019-01-20 07:00:00', '0.5322139', '3.654848')",0.5072684197540304
"('2019-01-20 08:00:00', '0.5083518', '3.7029874')",0.4688965589847566
"('2019-01-20 09:00:00', '0.48531866', '3.7440777')",0.4321105926454945
"('2019-01-20 10:00:00', '0.45985794', '3.7917533')",0.3929013603143658
"('2019-01-20 11:00:00', '0.44049585', '3.8177245')",0.36298134656868813
"('2019-01-20 12:00:00', '0.42255485', '3.833307')",0.3353789987735265
"('2019-01-20 13:00:00', '0.40733767', '3.8258867')",0.3110551057913515
"('2019-01-20 14:00:00', '0.39212036', '3.8195796')",0.2877732559461459
"('2019-01-20 15:00:00', '0.3776729', '3.8074288')",0.26610897171031084
"('2019-01-20 16:00:00', '0.3644688', '3.7855387')",0.24640214501121252
"('2019-01-20 17:00:00', '0.35055423', '3.7686574')",0.22693065279555583
"('2019-01-20 18:00:00', '0.3404883', '3.700483')",0.21021266575136593
"('2019-01-20 19:00:00', '0.32817233', '3.6743264')",0.19389996659995365
"('2019-01-20 20:00:00', '0.3205341', '3.61719')",0.18210248780012842
"('2019-01-20 21:00:00', '0.30999458', '3.6000304')",0.1695159037617639
"('2019-01-20 22:00:00', '0.3155012', '3.4696178')",0.16923093270386172
"('2019-01-20 23:00:00', '0.3222512', '3.354046')",0.1706688181557218
"('2019-01-21 00:00:00', '0.3216591', '3.3084111')",0.16772864332408424
"('2019-01-21 01:00:00', '0.319646', '3.2976515')",0.1650970773530811
"('2019-01-21 02:00:00', '0.32260656', '3.271773')",0.16684977780221233
"('2019-01-21 03:00:00', '0.32734346', '3.2577672')",0.17105015165403237
"('2019-01-21 04:00:00', '0.33361983', '3.2417207')",0.1767972020459482
"('2019-01-21 05:00:00', '0.33735013', '3.246173')",0.18102122725422343
"('2019-01-21 06:00:00', '0.34338963', '3.2496047')",0.18775908744123287
"('2019-01-21 07:00:00', '0.34747517', '3.269547')",0.1934332892776629
"('2019-01-21 08:00:00', '0.35434365', '3.2884688')",0.2023201389544543
"('2019-01-21 09:00:00', '0.35890293', '3.336701')",0.21060437034604598
"('2019-01-21 10:00:00', '0.38276505', '3.3088748')",0.2375423050409165
"('2019-01-21 11:00:00', '0.40230465', '3.3078547')",0.2623328088302377
"('2019-01-21 12:00:00', '0.41308117', '3.353304')",0.2803753339579446
"('2019-01-21 13:00:00', '0.4255154', '3.3780694')",0.29970584475821177
"('2019-01-21 14:00:00', '0.4303708', '3.4235191')",0.31070942701414556
"('2019-01-21 15:00:00', '0.4296602', '3.4901166')",0.31570849573929716
"('2019-01-21 16:00:00', '0.42279172', '3.5760996')",0.3132265975877486
"('2019-01-21 17:00:00', '0.41752195', '3.6540132')",0.31212231276751834
"('2019-01-21 18:00:00', '0.41290343', '3.7229295')",0.3110125208751094
"('2019-01-21 19:00:00', '0.41017973', '3.7750576')",0.31122039693251446
"('2019-01-21 20:00:00', '0.40964687', '3.8065012')",0.312997834483843
"('2019-01-21 21:00:00', '0.4134364', '3.8110461')",0.31919619302572827
"('2019-01-21 22:00:00', '0.43777215', '3.6983497')",0.34729642477336603
"('2019-01-21 23:00:00', '0.46418035', '3.623497')",0.38255817717229634
"('2019-01-22 00:00:00', '0.48158836', '3.6258159')",0.4120536752174826
"('2019-01-22 01:00:00', '0.4862069', '3.7086453')",0.42958945713457325
"('2019-01-22 02:00:00', '0.48656213', '3.8316376')",0.4444850050367022
"('2019-01-22 03:00:00', '0.49070692', '3.953702')",0.46649219022208577
"('2019-01-22 04:00:00', '0.49674642', '4.0880103')",0.49428513880628333
"('2019-01-22 05:00:00', '0.50770056', '4.2015414')",0.5306644714614183
"('2019-01-22 06:00:00', '0.527773', '4.258307')",0.5812023823050917
"('2019-01-22 07:00:00', '0.55820763', '4.2513504')",0.6491043480979379
"('2019-01-22 08:00:00', '0.595629', '4.2312226')",0.7355524100448485
"('2019-01-22 09:00:00', '0.6358334', '4.193101')",0.8306500171540073
"('2019-01-22 10:00:00', '0.7743875', '3.9085307')",1.1484875077653147
"('2019-01-22 11:00:00', '0.8156576', '4.0144563')",1.3086954395081971
"('2019-01-22 12:00:00', '0.7958219', '4.2635937')",1.3231334966614776
"('2019-01-22 13:00:00', '0.7845125', '4.508929')",1.3597817633027234
"('2019-01-22 14:00:00', '0.78397965', '4.732466')",1.4252569320089126
"('2019-01-22 15:00:00', '0.791085', '4.928178')",1.5112237327906757
"('2019-01-22 16:00:00', '0.8020983', '5.0846543')",1.602923156139775
"('2019-01-22 17:00:00', '0.81399965', '5.2000403')",1.688306240421872
"('2019-01-22 18:00:00', '0.82649326', '5.272296')",1.7647146751409746
"('2019-01-22 19:00:00', '0.83940125', '5.3003078')",1.8299380770739777
"('2019-01-22 20:00:00', '0.85290134', '5.2834263')",1.8832558588333694
"('2019-01-22 21:00:00', '0.86367786', '5.2424293')",1.9161620554161405
"('2019-01-22 22:00:00', '0.8717897', '5.1613617')",1.9221348019568365
"('2019-01-22 23:00:00', '0.86397386', '5.1325154')",1.87727348827536
"('2019-01-23 00:00:00', '0.85402644', '5.0720396')",1.8126808567932124
"('2019-01-23 01:00:00', '0.84111834', '4.9870768')",1.7288461275121567
"('2019-01-23 02:00:00', '0.82803273', '4.8730817')",1.637173777627282
"('2019-01-23 03:00:00', '0.8190918', '4.7244897')",1.5531598058222262
"('2019-01-23 04:00:00', '0.82146025', '4.5370336')",1.5001724362590905
"('2019-01-23 05:00:00', '0.82530904', '4.382783')",1.4627808050747197
"('2019-01-23 06:00:00', '0.82205236', '4.267397')",1.4130518193181878
"('2019-01-23 07:00:00', '0.81210494', '4.1868863')",1.353042853822513
"('2019-01-23 08:00:00', '0.77391374', '4.1623063')",1.221561202143831
"('2019-01-23 09:00:00', '0.71144605', '4.168799')",1.0339296290547912
"('2019-01-23 10:00:00', '0.6403334', '4.1829906')",0.840417872020325
"('2019-01-23 11:00:00', '0.5799973', '4.18633')",0.6900514672180297
"('2019-01-23 12:00:00', '0.5287205', '4.181135')",0.5727202900916201
"('2019-01-23 13:00:00', '0.48443055', '4.166851')",0.47914515189761525
"('2019-01-23 14:00:00', '0.44582486', '4.1422715')",0.40342536865419004
"('2019-01-23 15:00:00', '0.41071272', '4.1286364')",0.3412550005758001
"('2019-01-23 16:00:00', '0.3803966', '4.097193')",0.29050643385779157
"('2019-01-23 17:00:00', '0.3674885', '3.8981423')",0.2579534109113356
"('2019-01-23 18:00:00', '0.38418615', '3.9742007')",0.2874281398851856
"('2019-01-23 19:00:00', '0.36523855', '3.9120555')",0.2557138832318904
"('2019-01-23 20:00:00', '0.34871864', '3.8289475')",0.22815280692557974
"('2019-01-23 21:00:00', '0.33598828', '3.7172716')",0.20562155102964175
"('2019-01-23 22:00:00', '0.34848177', '3.4368756')",0.2045125768054861
"('2019-01-23 23:00:00', '0.3473568', '3.302382')",0.1952427872419773
"('2019-01-24 00:00:00', '0.35730422', '3.2905095')",0.20584272383734614
"('2019-01-24 01:00:00', '0.34919226', '3.27706')",0.19579864889950835
"('2019-01-24 02:00:00', '0.3398962', '3.3085966')",0.18729773162667193
"('2019-01-24 03:00:00', '0.32829082', '3.3737102')",0.17816456492456306
"('2019-01-24 04:00:00', '0.31846178', '3.442441')",0.17107132615106238
"('2019-01-24 05:00:00', '0.31408012', '3.4883542')",0.1686155223376063
"('2019-01-24 06:00:00', '0.3175143', '3.5010614')",0.17295072480028517
"('2019-01-24 07:00:00', '0.33539617', '3.4596004')",0.1906945216205731
"('2019-01-24 08:00:00', '0.38448215', '3.366939')",0.24388421500941102
"('2019-01-24 09:00:00', '0.48241735', '3.3271475')",0.3794145417197276
"('2019-01-24 10:00:00', '0.6506362', '3.4145217')",0.7082757991522175
"('2019-01-24 11:00:00', '0.7916771', '3.6275783')",1.114061178808403
"('2019-01-24 12:00:00', '0.909744', '3.829226')",1.5529071124013751
"('2019-01-24 13:00:00', '1.0101662', '3.992937')",1.9965224777002648
"('2019-01-24 14:00:00', '1.1530426', '4.1299353')",2.690481646988302
"('2019-01-24 15:00:00', '1.3556039', '4.3034782')",3.875085654607319
"('2019-01-24 16:00:00', '1.5652113', '4.523306')",5.429977097943828
"('2019-01-24 17:00:00', '1.656574', '4.7540784')",6.392696717138272
"('2019-01-24 18:00:00', '1.653199', '4.889128')",6.547533894761969
"('2019-01-24 19:00:00', '1.604942', '4.959065')",6.259138555746942
"('2019-01-24 20:00:00', '1.5488098', '4.983923')",5.858191709957056
"('2019-01-24 21:00:00', '1.5258951', '4.9759464')",5.677029230892658
"('2019-01-24 22:00:00', '1.5310464', '4.9632387')",5.700828127941757
"('2019-01-24 23:00:00', '1.6027511', '4.955262')",6.237274666415459
"('2019-01-25 00:00:00', '1.7374564', '5.018428')",7.4232076277253904
"('2019-01-25 01:00:00', '1.8201152', '5.1327934')",8.331968452631488
"('2019-01-25 02:00:00', '1.8305364', '5.2780466')",8.666146744910751
"('2019-01-25 03:00:00', '1.811648', '5.4248767')",8.724360233340699
"('2019-01-25 04:00:00', '1.791753', '5.552692')",8.734859928462638
"('2019-01-25 05:00:00', '1.7900951', '5.639324')",8.854730235862522
"('2019-01-25 06:00:00', '1.8025887', '5.6996145')",9.074753796241152
"('2019-01-25 07:00:00', '1.8104045', '5.758792')",9.248657857946407
"('2019-01-25 08:00:00', '1.8370495', '5.7881947')",9.571520385877578
"('2019-01-25 09:00:00', '1.9288268', '5.7638006')",10.507308687570232
"('2019-01-25 10:00:00', '2.0631177', '5.7599974')",12.013412164652786
"('2019-01-25 11:00:00', '2.1912506', '5.811754')",13.67374256695818
"('2019-01-25 12:00:00', '2.2986002', '5.888833')",15.245869526590548
"('2019-01-25 13:00:00', '2.3891342', '5.9776917')",16.71901482577073
"('2019-01-25 14:00:00', '2.4417727', '6.0774956')",17.755430258222223
"('2019-01-25 15:00:00', '2.4463913', '6.134446')",17.989673243003867
"('2019-01-25 16:00:00', '2.4201608', '6.171641')",17.712716846407503
"('2019-01-25 17:00:00', '2.3925683', '6.1899133')",17.36238310115116
"('2019-01-25 18:00:00', '2.3914433', '6.1846266')",17.331244170997827
"('2019-01-25 19:00:00', '2.3912065', '6.184348')",17.327031502601113
"('2019-01-25 20:00:00', '2.370068', '6.1975193')",17.058293446931568
"('2019-01-25 21:00:00', '2.3348968', '6.208928')",16.586245285911968
"('2019-01-25 22:00:00', '2.260409', '6.2208004')",15.574582102143141
"('2019-01-25 23:00:00', '2.2459617', '6.1655188')",15.239488777888413
"('2019-01-26 00:00:00', '2.3048766', '6.087513')",15.84642645260978
"('2019-01-26 01:00:00', '2.3776472', '6.041785')",16.73617366902328
"('2019-01-26 02:00:00', '2.4181476', '6.029356')",17.275579295643283
"('2019-01-26 03:00:00', '2.4706678', '6.0311184')",18.039423100975387
"('2019-01-26 04:00:00', '2.4633257', '6.0494833')",17.98697114570378
"('2019-01-26 05:00:00', '2.4306412', '6.0518026')",17.519533736073395
"('2019-01-26 06:00:00', '2.4448519', '6.0393734')",17.688584251380515
"('2019-01-26 07:00:00', '2.488727', '6.03993')",18.330845807494264
"('2019-01-26 08:00:00', '2.4285688', '6.048649')",17.48055776967233
"('2019-01-26 09:00:00', '2.3515942', '6.0187817')",16.309078856597747
"('2019-01-26 10:00:00', '2.2859292', '5.9492164')",15.23285811901251
"('2019-01-26 11:00:00', '2.2033887', '5.8793726')",13.986508055206492
"('2019-01-26 12:00:00', '2.1252894', '5.800253')",12.837461960442743
"('2019-01-26 13:00:00', '2.0451767', '5.720948')",11.725348319457416
"('2019-01-26 14:00:00', '1.966189', '5.63311')",10.670747321897196
"('2019-01-26 15:00:00', '1.9736496', '5.5494456')",10.592190436520694
"('2019-01-26 16:00:00', '2.0020118', '5.4895263')",10.781128339668115
"('2019-01-26 17:00:00', '1.9930117', '5.4591956')",10.625379040128081
"('2019-01-26 18:00:00', '2.1133287', '5.598605')",12.252085242571008
"('2019-01-26 19:00:00', '2.0386634', '5.596843')",11.398042099387883
"('2019-01-26 20:00:00', '1.9432743', '5.57922')",10.323757179186781
"('2019-01-26 21:00:00', '1.8131875', '5.5344195')",8.915661836386025
"('2019-01-26 22:00:00', '1.6547977', '5.4910107')",7.367806088019015
"('2019-01-26 23:00:00', '1.4987172', '5.4407377')",5.9881580151590965
"('2019-01-27 00:00:00', '1.3455379', '5.3992767')",4.789867885790138
"('2019-01-27 01:00:00', '1.2080498', '5.3501167')",3.825859444966154
"('2019-01-27 02:00:00', '1.085009', '5.3001223')",3.0573745933533107
"('2019-01-27 03:00:00', '0.9777776', '5.234916')",2.4523698313103908
"('2019-01-27 04:00:00', '0.8855859', '5.141327')",1.9757531970132411
"('2019-01-27 05:00:00', '0.80754566', '5.0158305')",1.6027770193012811
"('2019-01-27 06:00:00', '0.74608445', '4.8395047')",1.3199970873457636
"('2019-01-27 07:00:00', '0.70368934', '4.596025')",1.1151682767275473
"('2019-01-27 08:00:00', '0.6884129', '4.2743535')",0.9925777058622353
"('2019-01-27 09:00:00', '0.7073604', '3.9369135')",0.9652358396872706
"('2019-01-27 10:00:00', '0.76242673', '3.673306')",1.046283595074127
"('2019-01-27 11:00:00', '0.8123418', '3.5755432')",1.1561540676979905
"('2019-01-27 12:00:00', '0.8431908', '3.571091')",1.244081167440464
