"Tempo, CF eolico offshore, produzione EOLICO offshore, consumo elettrico, produzione diesel"
2019-01-01 00:00:00,0.396336573,57.072466512000005,27.702673205700002,-29.369793306300004
2019-01-01 01:00:00,0.39297357,56.58819408,26.9725958586,-29.615598221400003
2019-01-01 02:00:00,0.408227119,58.78470513600001,32.4205583186,-26.364146817400005
2019-01-01 03:00:00,0.4713417,67.8732048,36.348776746,-31.524428053999998
2019-01-01 04:00:00,0.487660061,70.223048784,45.880911856,-24.342136928000002
2019-01-01 05:00:00,0.502108555,72.30363191999999,51.804581474,-20.499050445999984
2019-01-01 06:00:00,0.510113781,73.45638446400001,44.126336892000005,-29.330047572000005
2019-01-01 07:00:00,0.49129035,70.7458104,42.128510764,-28.617299636
2019-01-01 08:00:00,0.509569791,73.378049904,38.397700012,-34.98034989199999
2019-01-01 09:00:00,0.527507342,75.961057248,42.629406652,-33.331650596
2019-01-01 10:00:00,0.640673011,92.25691358399999,39.019501804,-53.23741177999999
2019-01-01 11:00:00,0.726090118,104.556976992,47.772945318,-56.784031674000005
2019-01-01 12:00:00,0.795936201,114.614812944,51.607749541,-63.007063403
2019-01-01 13:00:00,0.795875149,114.60602145600001,43.823352454,-70.782669002
2019-01-01 14:00:00,0.74933571,107.90434224,38.364234984999996,-69.54010725500001
2019-01-01 15:00:00,0.785040444,113.04582393599999,28.5333255533,-84.51249838269999
2019-01-01 16:00:00,0.788385018,113.527442592,39.494489284,-74.032953308
2019-01-01 17:00:00,0.793005438,114.192783072,41.822287775,-72.37049529699999
2019-01-01 18:00:00,0.857611423,123.496044912,64.08768573900001,-59.408359172999994
2019-01-01 19:00:00,0.889677335,128.11353624,60.079798957,-68.033737283
2019-01-01 20:00:00,0.883863122,127.276289568,52.848834252,-74.42745531599999
2019-01-01 21:00:00,0.86983315,125.2559736,47.98632984500001,-77.269643755
2019-01-01 22:00:00,0.696025985,100.22774184000001,34.136198702799994,-66.0915431372
2019-01-01 23:00:00,0.801439024,115.407219456,32.7056947422,-82.70152471380001
2019-01-02 00:00:00,0.982270555,141.44695992,30.687465742900002,-110.75949417710001
2019-01-02 01:00:00,1.0,144.0,27.451181728599998,-116.5488182714
2019-01-02 02:00:00,1.0,144.0,20.433385647199998,-123.5666143528
2019-01-02 03:00:00,1.0,144.0,32.4671214852,-111.53287851479999
2019-01-02 04:00:00,1.0,144.0,29.564983966299998,-114.43501603370001
2019-01-02 05:00:00,1.0,144.0,35.5962814292,-108.40371857080001
2019-01-02 06:00:00,1.0,144.0,33.4490501484,-110.5509498516
2019-01-02 07:00:00,1.0,144.0,36.674071202,-107.325928798
2019-01-02 08:00:00,1.0,144.0,32.656072944099996,-111.3439270559
2019-01-02 09:00:00,1.0,144.0,33.1483326961,-110.8516673039
2019-01-02 10:00:00,0.773473257,111.380149008,30.0939832802,-81.28616572780001
2019-01-02 11:00:00,0.746656832,107.518583808,33.302487723700004,-74.2160960843
2019-01-02 12:00:00,0.763777388,109.983943872,42.888130892999996,-67.095812979
2019-01-02 13:00:00,0.700220861,100.831803984,43.001840017,-57.829963967000005
2019-01-02 14:00:00,0.606030825,87.26843880000001,39.684124437,-47.58431436300001
2019-01-02 15:00:00,0.496590618,71.509048992,32.8951859596,-38.613863032400005
2019-01-02 16:00:00,0.392056974,56.456204256,36.312433007,-20.143771248999997
2019-01-02 17:00:00,0.345543584,49.758276096,47.453768124999996,-2.3045079710000067
2019-01-02 18:00:00,0.309423864,44.557036416,42.283241534,-2.2737948820000042
